,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
37,01/03/2020,1,3,2020,0,0,Afghanistan,AF,AFG,37172386.0
38,29/02/2020,29,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
39,28/02/2020,28,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
40,27/02/2020,27,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
41,26/02/2020,26,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
42,25/02/2020,25,2,2020,1,0,Afghanistan,AF,AFG,37172386.0
43,24/02/2020,24,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
44,23/02/2020,23,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
45,22/02/2020,22,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
46,21/02/2020,21,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
47,20/02/2020,20,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
48,19/02/2020,19,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
49,18/02/2020,18,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
50,17/02/2020,17,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
51,16/02/2020,16,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
52,15/02/2020,15,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
53,14/02/2020,14,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
54,13/02/2020,13,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
55,12/02/2020,12,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
56,11/02/2020,11,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
57,10/02/2020,10,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
58,09/02/2020,9,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
59,08/02/2020,8,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
60,07/02/2020,7,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
61,06/02/2020,6,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
62,05/02/2020,5,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
63,04/02/2020,4,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
64,03/02/2020,3,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
65,02/02/2020,2,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
66,01/02/2020,1,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
67,31/01/2020,31,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
68,30/01/2020,30,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
69,29/01/2020,29,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
70,28/01/2020,28,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
71,27/01/2020,27,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
72,26/01/2020,26,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
73,25/01/2020,25,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
74,24/01/2020,24,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
75,23/01/2020,23,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
76,22/01/2020,22,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
77,21/01/2020,21,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
78,20/01/2020,20,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
79,19/01/2020,19,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
80,18/01/2020,18,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
81,17/01/2020,17,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
82,16/01/2020,16,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
83,15/01/2020,15,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
84,14/01/2020,14,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
85,13/01/2020,13,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
86,12/01/2020,12,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
87,11/01/2020,11,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
88,10/01/2020,10,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
89,09/01/2020,9,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
90,08/01/2020,8,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
91,07/01/2020,7,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
92,06/01/2020,6,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
93,05/01/2020,5,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
94,04/01/2020,4,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
95,03/01/2020,3,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
96,02/01/2020,2,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
97,01/01/2020,1,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
98,31/12/2019,31,12,2019,0,0,Afghanistan,AF,AFG,37172386.0
99,17/04/2020,17,4,2020,24,1,Albania,AL,ALB,2866376.0
100,16/04/2020,16,4,2020,19,1,Albania,AL,ALB,2866376.0
101,15/04/2020,15,4,2020,8,1,Albania,AL,ALB,2866376.0
102,14/04/2020,14,4,2020,21,0,Albania,AL,ALB,2866376.0
103,13/04/2020,13,4,2020,13,0,Albania,AL,ALB,2866376.0
104,12/04/2020,12,4,2020,17,0,Albania,AL,ALB,2866376.0
105,11/04/2020,11,4,2020,7,0,Albania,AL,ALB,2866376.0
106,10/04/2020,10,4,2020,9,1,Albania,AL,ALB,2866376.0
107,09/04/2020,9,4,2020,17,0,Albania,AL,ALB,2866376.0
108,08/04/2020,8,4,2020,6,0,Albania,AL,ALB,2866376.0
109,07/04/2020,7,4,2020,16,1,Albania,AL,ALB,2866376.0
110,06/04/2020,6,4,2020,28,2,Albania,AL,ALB,2866376.0
111,05/04/2020,5,4,2020,29,2,Albania,AL,ALB,2866376.0
112,04/04/2020,4,4,2020,27,1,Albania,AL,ALB,2866376.0
113,03/04/2020,3,4,2020,18,1,Albania,AL,ALB,2866376.0
114,02/04/2020,2,4,2020,16,0,Albania,AL,ALB,2866376.0
115,01/04/2020,1,4,2020,20,3,Albania,AL,ALB,2866376.0
116,31/03/2020,31,3,2020,11,2,Albania,AL,ALB,2866376.0
117,30/03/2020,30,3,2020,15,0,Albania,AL,ALB,2866376.0
118,29/03/2020,29,3,2020,11,1,Albania,AL,ALB,2866376.0
119,28/03/2020,28,3,2020,12,3,Albania,AL,ALB,2866376.0
120,27/03/2020,27,3,2020,28,1,Albania,AL,ALB,2866376.0
121,26/03/2020,26,3,2020,23,0,Albania,AL,ALB,2866376.0
122,25/03/2020,25,3,2020,23,1,Albania,AL,ALB,2866376.0
123,24/03/2020,24,3,2020,11,2,Albania,AL,ALB,2866376.0
124,23/03/2020,23,3,2020,13,0,Albania,AL,ALB,2866376.0
125,22/03/2020,22,3,2020,6,0,Albania,AL,ALB,2866376.0
126,21/03/2020,21,3,2020,0,0,Albania,AL,ALB,2866376.0
127,20/03/2020,20,3,2020,11,0,Albania,AL,ALB,2866376.0
128,19/03/2020,19,3,2020,4,1,Albania,AL,ALB,2866376.0
129,18/03/2020,18,3,2020,4,0,Albania,AL,ALB,2866376.0
130,17/03/2020,17,3,2020,9,0,Albania,AL,ALB,2866376.0
131,16/03/2020,16,3,2020,4,0,Albania,AL,ALB,2866376.0
132,15/03/2020,15,3,2020,5,0,Albania,AL,ALB,2866376.0
133,14/03/2020,14,3,2020,10,0,Albania,AL,ALB,2866376.0
134,13/03/2020,13,3,2020,12,0,Albania,AL,ALB,2866376.0
135,12/03/2020,12,3,2020,1,1,Albania,AL,ALB,2866376.0
136,11/03/2020,11,3,2020,4,0,Albania,AL,ALB,2866376.0
137,10/03/2020,10,3,2020,4,0,Albania,AL,ALB,2866376.0
138,09/03/2020,9,3,2020,2,0,Albania,AL,ALB,2866376.0
139,17/04/2020,17,4,2020,108,12,Algeria,DZ,DZA,42228429.0
140,16/04/2020,16,4,2020,90,11,Algeria,DZ,DZA,42228429.0
141,15/04/2020,15,4,2020,87,12,Algeria,DZ,DZA,42228429.0
142,14/04/2020,14,4,2020,69,20,Algeria,DZ,DZA,42228429.0
143,13/04/2020,13,4,2020,89,18,Algeria,DZ,DZA,42228429.0
144,12/04/2020,12,4,2020,64,19,Algeria,DZ,DZA,42228429.0
145,11/04/2020,11,4,2020,95,21,Algeria,DZ,DZA,42228429.0
146,10/04/2020,10,4,2020,94,30,Algeria,DZ,DZA,42228429.0
147,09/04/2020,9,4,2020,104,12,Algeria,DZ,DZA,42228429.0
148,08/04/2020,8,4,2020,45,20,Algeria,DZ,DZA,42228429.0
149,07/04/2020,7,4,2020,103,21,Algeria,DZ,DZA,42228429.0
150,06/04/2020,6,4,2020,69,22,Algeria,DZ,DZA,42228429.0
151,05/04/2020,5,4,2020,80,25,Algeria,DZ,DZA,42228429.0
152,04/04/2020,4,4,2020,185,42,Algeria,DZ,DZA,42228429.0
153,03/04/2020,3,4,2020,139,5,Algeria,DZ,DZA,42228429.0
154,02/04/2020,2,4,2020,131,14,Algeria,DZ,DZA,42228429.0
155,01/04/2020,1,4,2020,132,9,Algeria,DZ,DZA,42228429.0
156,31/03/2020,31,3,2020,73,4,Algeria,DZ,DZA,42228429.0
157,30/03/2020,30,3,2020,57,2,Algeria,DZ,DZA,42228429.0
158,29/03/2020,29,3,2020,45,3,Algeria,DZ,DZA,42228429.0
159,28/03/2020,28,3,2020,42,1,Algeria,DZ,DZA,42228429.0
160,27/03/2020,27,3,2020,65,4,Algeria,DZ,DZA,42228429.0
161,26/03/2020,26,3,2020,38,2,Algeria,DZ,DZA,42228429.0
162,25/03/2020,25,3,2020,34,2,Algeria,DZ,DZA,42228429.0
163,24/03/2020,24,3,2020,29,0,Algeria,DZ,DZA,42228429.0
164,23/03/2020,23,3,2020,62,2,Algeria,DZ,DZA,42228429.0
165,22/03/2020,22,3,2020,37,5,Algeria,DZ,DZA,42228429.0
166,21/03/2020,21,3,2020,12,3,Algeria,DZ,DZA,42228429.0
167,20/03/2020,20,3,2020,18,1,Algeria,DZ,DZA,42228429.0
168,19/03/2020,19,3,2020,12,1,Algeria,DZ,DZA,42228429.0
169,18/03/2020,18,3,2020,2,1,Algeria,DZ,DZA,42228429.0
170,17/03/2020,17,3,2020,10,0,Algeria,DZ,DZA,42228429.0
171,16/03/2020,16,3,2020,11,2,Algeria,DZ,DZA,42228429.0
172,15/03/2020,15,3,2020,11,0,Algeria,DZ,DZA,42228429.0
173,14/03/2020,14,3,2020,1,1,Algeria,DZ,DZA,42228429.0
174,13/03/2020,13,3,2020,5,1,Algeria,DZ,DZA,42228429.0
175,12/03/2020,12,3,2020,0,0,Algeria,DZ,DZA,42228429.0
176,09/03/2020,9,3,2020,3,0,Algeria,DZ,DZA,42228429.0
177,06/03/2020,6,3,2020,5,0,Algeria,DZ,DZA,42228429.0
178,05/03/2020,5,3,2020,7,0,Algeria,DZ,DZA,42228429.0
179,04/03/2020,4,3,2020,2,0,Algeria,DZ,DZA,42228429.0
180,02/03/2020,2,3,2020,0,0,Algeria,DZ,DZA,42228429.0
181,01/03/2020,1,3,2020,2,0,Algeria,DZ,DZA,42228429.0
182,29/02/2020,29,2,2020,0,0,Algeria,DZ,DZA,42228429.0
183,28/02/2020,28,2,2020,0,0,Algeria,DZ,DZA,42228429.0
184,27/02/2020,27,2,2020,0,0,Algeria,DZ,DZA,42228429.0
185,26/02/2020,26,2,2020,1,0,Algeria,DZ,DZA,42228429.0
186,25/02/2020,25,2,2020,0,0,Algeria,DZ,DZA,42228429.0
187,24/02/2020,24,2,2020,0,0,Algeria,DZ,DZA,42228429.0
188,23/02/2020,23,2,2020,0,0,Algeria,DZ,DZA,42228429.0
189,22/02/2020,22,2,2020,0,0,Algeria,DZ,DZA,42228429.0
190,21/02/2020,21,2,2020,0,0,Algeria,DZ,DZA,42228429.0
191,20/02/2020,20,2,2020,0,0,Algeria,DZ,DZA,42228429.0
192,19/02/2020,19,2,2020,0,0,Algeria,DZ,DZA,42228429.0
193,18/02/2020,18,2,2020,0,0,Algeria,DZ,DZA,42228429.0
194,17/02/2020,17,2,2020,0,0,Algeria,DZ,DZA,42228429.0
195,16/02/2020,16,2,2020,0,0,Algeria,DZ,DZA,42228429.0
196,15/02/2020,15,2,2020,0,0,Algeria,DZ,DZA,42228429.0
197,14/02/2020,14,2,2020,0,0,Algeria,DZ,DZA,42228429.0
198,13/02/2020,13,2,2020,0,0,Algeria,DZ,DZA,42228429.0
199,12/02/2020,12,2,2020,0,0,Algeria,DZ,DZA,42228429.0
200,11/02/2020,11,2,2020,0,0,Algeria,DZ,DZA,42228429.0
201,10/02/2020,10,2,2020,0,0,Algeria,DZ,DZA,42228429.0
202,09/02/2020,9,2,2020,0,0,Algeria,DZ,DZA,42228429.0
203,08/02/2020,8,2,2020,0,0,Algeria,DZ,DZA,42228429.0
204,07/02/2020,7,2,2020,0,0,Algeria,DZ,DZA,42228429.0
205,06/02/2020,6,2,2020,0,0,Algeria,DZ,DZA,42228429.0
206,05/02/2020,5,2,2020,0,0,Algeria,DZ,DZA,42228429.0
207,04/02/2020,4,2,2020,0,0,Algeria,DZ,DZA,42228429.0
208,03/02/2020,3,2,2020,0,0,Algeria,DZ,DZA,42228429.0
209,02/02/2020,2,2,2020,0,0,Algeria,DZ,DZA,42228429.0
210,01/02/2020,1,2,2020,0,0,Algeria,DZ,DZA,42228429.0
211,31/01/2020,31,1,2020,0,0,Algeria,DZ,DZA,42228429.0
212,30/01/2020,30,1,2020,0,0,Algeria,DZ,DZA,42228429.0
213,29/01/2020,29,1,2020,0,0,Algeria,DZ,DZA,42228429.0
214,28/01/2020,28,1,2020,0,0,Algeria,DZ,DZA,42228429.0
215,27/01/2020,27,1,2020,0,0,Algeria,DZ,DZA,42228429.0
216,26/01/2020,26,1,2020,0,0,Algeria,DZ,DZA,42228429.0
217,25/01/2020,25,1,2020,0,0,Algeria,DZ,DZA,42228429.0
218,24/01/2020,24,1,2020,0,0,Algeria,DZ,DZA,42228429.0
219,23/01/2020,23,1,2020,0,0,Algeria,DZ,DZA,42228429.0
220,22/01/2020,22,1,2020,0,0,Algeria,DZ,DZA,42228429.0
221,21/01/2020,21,1,2020,0,0,Algeria,DZ,DZA,42228429.0
222,20/01/2020,20,1,2020,0,0,Algeria,DZ,DZA,42228429.0
223,19/01/2020,19,1,2020,0,0,Algeria,DZ,DZA,42228429.0
224,18/01/2020,18,1,2020,0,0,Algeria,DZ,DZA,42228429.0
225,17/01/2020,17,1,2020,0,0,Algeria,DZ,DZA,42228429.0
226,16/01/2020,16,1,2020,0,0,Algeria,DZ,DZA,42228429.0
227,15/01/2020,15,1,2020,0,0,Algeria,DZ,DZA,42228429.0
228,14/01/2020,14,1,2020,0,0,Algeria,DZ,DZA,42228429.0
229,13/01/2020,13,1,2020,0,0,Algeria,DZ,DZA,42228429.0
230,12/01/2020,12,1,2020,0,0,Algeria,DZ,DZA,42228429.0
231,11/01/2020,11,1,2020,0,0,Algeria,DZ,DZA,42228429.0
232,10/01/2020,10,1,2020,0,0,Algeria,DZ,DZA,42228429.0
233,09/01/2020,9,1,2020,0,0,Algeria,DZ,DZA,42228429.0
234,08/01/2020,8,1,2020,0,0,Algeria,DZ,DZA,42228429.0
235,07/01/2020,7,1,2020,0,0,Algeria,DZ,DZA,42228429.0
236,06/01/2020,6,1,2020,0,0,Algeria,DZ,DZA,42228429.0
237,05/01/2020,5,1,2020,0,0,Algeria,DZ,DZA,42228429.0
238,04/01/2020,4,1,2020,0,0,Algeria,DZ,DZA,42228429.0
239,03/01/2020,3,1,2020,0,0,Algeria,DZ,DZA,42228429.0
240,02/01/2020,2,1,2020,0,0,Algeria,DZ,DZA,42228429.0
241,01/01/2020,1,1,2020,0,0,Algeria,DZ,DZA,42228429.0
242,31/12/2019,31,12,2019,0,0,Algeria,DZ,DZA,42228429.0
243,17/04/2020,17,4,2020,9,0,Andorra,AD,AND,77006.0
244,16/04/2020,16,4,2020,14,2,Andorra,AD,AND,77006.0
245,15/04/2020,15,4,2020,13,2,Andorra,AD,AND,77006.0
246,14/04/2020,14,4,2020,8,0,Andorra,AD,AND,77006.0
247,13/04/2020,13,4,2020,16,1,Andorra,AD,AND,77006.0
248,12/04/2020,12,4,2020,21,2,Andorra,AD,AND,77006.0
249,11/04/2020,11,4,2020,18,1,Andorra,AD,AND,77006.0
250,10/04/2020,10,4,2020,19,2,Andorra,AD,AND,77006.0
251,09/04/2020,9,4,2020,19,1,Andorra,AD,AND,77006.0
252,08/04/2020,8,4,2020,19,1,Andorra,AD,AND,77006.0
253,07/04/2020,7,4,2020,25,3,Andorra,AD,AND,77006.0
254,06/04/2020,6,4,2020,35,1,Andorra,AD,AND,77006.0
255,05/04/2020,5,4,2020,27,1,Andorra,AD,AND,77006.0
256,04/04/2020,4,4,2020,11,1,Andorra,AD,AND,77006.0
257,03/04/2020,3,4,2020,38,1,Andorra,AD,AND,77006.0
258,02/04/2020,2,4,2020,14,2,Andorra,AD,AND,77006.0
259,01/04/2020,1,4,2020,6,4,Andorra,AD,AND,77006.0
260,31/03/2020,31,3,2020,36,2,Andorra,AD,AND,77006.0
261,30/03/2020,30,3,2020,26,2,Andorra,AD,AND,77006.0
262,29/03/2020,29,3,2020,41,1,Andorra,AD,AND,77006.0
263,28/03/2020,28,3,2020,43,0,Andorra,AD,AND,77006.0
264,27/03/2020,27,3,2020,36,3,Andorra,AD,AND,77006.0
265,26/03/2020,26,3,2020,24,0,Andorra,AD,AND,77006.0
266,25/03/2020,25,3,2020,31,0,Andorra,AD,AND,77006.0
267,24/03/2020,24,3,2020,20,0,Andorra,AD,AND,77006.0
268,23/03/2020,23,3,2020,25,0,Andorra,AD,AND,77006.0
269,22/03/2020,22,3,2020,13,0,Andorra,AD,AND,77006.0
270,21/03/2020,21,3,2020,0,0,Andorra,AD,AND,77006.0
271,20/03/2020,20,3,2020,22,0,Andorra,AD,AND,77006.0
272,19/03/2020,19,3,2020,39,0,Andorra,AD,AND,77006.0
273,18/03/2020,18,3,2020,0,0,Andorra,AD,AND,77006.0
274,17/03/2020,17,3,2020,9,0,Andorra,AD,AND,77006.0
275,16/03/2020,16,3,2020,3,0,Andorra,AD,AND,77006.0
276,14/03/2020,14,3,2020,1,0,Andorra,AD,AND,77006.0
277,03/03/2020,3,3,2020,1,0,Andorra,AD,AND,77006.0
278,17/04/2020,17,4,2020,0,0,Angola,AO,AGO,30809762.0
279,16/04/2020,16,4,2020,0,0,Angola,AO,AGO,30809762.0
280,15/04/2020,15,4,2020,0,0,Angola,AO,AGO,30809762.0
281,14/04/2020,14,4,2020,0,0,Angola,AO,AGO,30809762.0
282,13/04/2020,13,4,2020,0,0,Angola,AO,AGO,30809762.0
283,12/04/2020,12,4,2020,0,0,Angola,AO,AGO,30809762.0
284,11/04/2020,11,4,2020,0,0,Angola,AO,AGO,30809762.0
285,10/04/2020,10,4,2020,0,0,Angola,AO,AGO,30809762.0
286,09/04/2020,9,4,2020,2,0,Angola,AO,AGO,30809762.0
287,08/04/2020,8,4,2020,1,0,Angola,AO,AGO,30809762.0
288,07/04/2020,7,4,2020,2,0,Angola,AO,AGO,30809762.0
289,06/04/2020,6,4,2020,4,0,Angola,AO,AGO,30809762.0
290,05/04/2020,5,4,2020,2,0,Angola,AO,AGO,30809762.0
291,04/04/2020,4,4,2020,0,0,Angola,AO,AGO,30809762.0
292,03/04/2020,3,4,2020,0,0,Angola,AO,AGO,30809762.0
293,02/04/2020,2,4,2020,1,0,Angola,AO,AGO,30809762.0
294,01/04/2020,1,4,2020,0,0,Angola,AO,AGO,30809762.0
295,31/03/2020,31,3,2020,0,0,Angola,AO,AGO,30809762.0
296,30/03/2020,30,3,2020,3,2,Angola,AO,AGO,30809762.0
297,29/03/2020,29,3,2020,0,0,Angola,AO,AGO,30809762.0
298,28/03/2020,28,3,2020,1,0,Angola,AO,AGO,30809762.0
299,27/03/2020,27,3,2020,1,0,Angola,AO,AGO,30809762.0
300,26/03/2020,26,3,2020,0,0,Angola,AO,AGO,30809762.0
301,25/03/2020,25,3,2020,0,0,Angola,AO,AGO,30809762.0
302,24/03/2020,24,3,2020,0,0,Angola,AO,AGO,30809762.0
303,23/03/2020,23,3,2020,0,0,Angola,AO,AGO,30809762.0
304,22/03/2020,22,3,2020,2,0,Angola,AO,AGO,30809762.0
305,17/04/2020,17,4,2020,0,0,Anguilla,AI,,
306,16/04/2020,16,4,2020,0,0,Anguilla,AI,,
307,15/04/2020,15,4,2020,0,0,Anguilla,AI,,
308,14/04/2020,14,4,2020,0,0,Anguilla,AI,,
309,13/04/2020,13,4,2020,0,0,Anguilla,AI,,
310,12/04/2020,12,4,2020,0,0,Anguilla,AI,,
311,11/04/2020,11,4,2020,0,0,Anguilla,AI,,
312,10/04/2020,10,4,2020,0,0,Anguilla,AI,,
313,09/04/2020,9,4,2020,0,0,Anguilla,AI,,
314,08/04/2020,8,4,2020,0,0,Anguilla,AI,,
315,07/04/2020,7,4,2020,0,0,Anguilla,AI,,
316,06/04/2020,6,4,2020,0,0,Anguilla,AI,,
317,05/04/2020,5,4,2020,0,0,Anguilla,AI,,
318,04/04/2020,4,4,2020,0,0,Anguilla,AI,,
319,03/04/2020,3,4,2020,1,0,Anguilla,AI,,
320,02/04/2020,2,4,2020,0,0,Anguilla,AI,,
321,01/04/2020,1,4,2020,0,0,Anguilla,AI,,
322,31/03/2020,31,3,2020,0,0,Anguilla,AI,,
323,30/03/2020,30,3,2020,0,0,Anguilla,AI,,
324,29/03/2020,29,3,2020,0,0,Anguilla,AI,,
325,28/03/2020,28,3,2020,0,0,Anguilla,AI,,
326,27/03/2020,27,3,2020,2,0,Anguilla,AI,,
327,17/04/2020,17,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
328,16/04/2020,16,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
329,15/04/2020,15,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
330,14/04/2020,14,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
331,13/04/2020,13,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
332,12/04/2020,12,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
333,11/04/2020,11,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
334,10/04/2020,10,4,2020,4,2,Antigua_and_Barbuda,AG,ATG,96286.0
335,09/04/2020,9,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
336,08/04/2020,8,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
337,07/04/2020,7,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
338,06/04/2020,6,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
339,05/04/2020,5,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
340,04/04/2020,4,4,2020,6,0,Antigua_and_Barbuda,AG,ATG,96286.0
341,03/04/2020,3,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
342,02/04/2020,2,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
343,01/04/2020,1,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
344,31/03/2020,31,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
345,30/03/2020,30,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
346,29/03/2020,29,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
347,28/03/2020,28,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
348,27/03/2020,27,3,2020,4,0,Antigua_and_Barbuda,AG,ATG,96286.0
349,26/03/2020,26,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
350,25/03/2020,25,3,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
351,24/03/2020,24,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
352,23/03/2020,23,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
353,22/03/2020,22,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
354,21/03/2020,21,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
355,15/03/2020,15,3,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286.0
356,17/04/2020,17,4,2020,128,6,Argentina,AR,ARG,44494502.0
357,16/04/2020,16,4,2020,0,4,Argentina,AR,ARG,44494502.0
358,15/04/2020,15,4,2020,160,7,Argentina,AR,ARG,44494502.0
359,14/04/2020,14,4,2020,69,3,Argentina,AR,ARG,44494502.0
