,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
61,07/02/2020,7,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
62,06/02/2020,6,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
63,05/02/2020,5,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
64,04/02/2020,4,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
65,03/02/2020,3,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
66,02/02/2020,2,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
67,01/02/2020,1,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
68,31/01/2020,31,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
69,30/01/2020,30,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
70,29/01/2020,29,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
71,28/01/2020,28,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
72,27/01/2020,27,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
73,26/01/2020,26,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
74,25/01/2020,25,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
75,24/01/2020,24,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
76,23/01/2020,23,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
77,22/01/2020,22,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
78,21/01/2020,21,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
79,20/01/2020,20,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
80,19/01/2020,19,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
81,18/01/2020,18,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
82,17/01/2020,17,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
83,16/01/2020,16,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
84,15/01/2020,15,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
85,14/01/2020,14,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
86,13/01/2020,13,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
87,12/01/2020,12,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
88,11/01/2020,11,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
89,10/01/2020,10,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
90,09/01/2020,9,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
91,08/01/2020,8,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
92,07/01/2020,7,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
93,06/01/2020,6,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
94,05/01/2020,5,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
95,04/01/2020,4,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
96,03/01/2020,3,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
97,02/01/2020,2,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
98,01/01/2020,1,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
99,31/12/2019,31,12,2019,0,0,Afghanistan,AF,AFG,37172386.0
100,18/04/2020,18,4,2020,21,0,Albania,AL,ALB,2866376.0
101,17/04/2020,17,4,2020,24,1,Albania,AL,ALB,2866376.0
102,16/04/2020,16,4,2020,19,1,Albania,AL,ALB,2866376.0
103,15/04/2020,15,4,2020,8,1,Albania,AL,ALB,2866376.0
104,14/04/2020,14,4,2020,21,0,Albania,AL,ALB,2866376.0
105,13/04/2020,13,4,2020,13,0,Albania,AL,ALB,2866376.0
106,12/04/2020,12,4,2020,17,0,Albania,AL,ALB,2866376.0
107,11/04/2020,11,4,2020,7,0,Albania,AL,ALB,2866376.0
108,10/04/2020,10,4,2020,9,1,Albania,AL,ALB,2866376.0
109,09/04/2020,9,4,2020,17,0,Albania,AL,ALB,2866376.0
110,08/04/2020,8,4,2020,6,0,Albania,AL,ALB,2866376.0
111,07/04/2020,7,4,2020,16,1,Albania,AL,ALB,2866376.0
112,06/04/2020,6,4,2020,28,2,Albania,AL,ALB,2866376.0
113,05/04/2020,5,4,2020,29,2,Albania,AL,ALB,2866376.0
114,04/04/2020,4,4,2020,27,1,Albania,AL,ALB,2866376.0
115,03/04/2020,3,4,2020,18,1,Albania,AL,ALB,2866376.0
116,02/04/2020,2,4,2020,16,0,Albania,AL,ALB,2866376.0
117,01/04/2020,1,4,2020,20,3,Albania,AL,ALB,2866376.0
118,31/03/2020,31,3,2020,11,2,Albania,AL,ALB,2866376.0
119,30/03/2020,30,3,2020,15,0,Albania,AL,ALB,2866376.0
120,29/03/2020,29,3,2020,11,1,Albania,AL,ALB,2866376.0
121,28/03/2020,28,3,2020,12,3,Albania,AL,ALB,2866376.0
122,27/03/2020,27,3,2020,28,1,Albania,AL,ALB,2866376.0
123,26/03/2020,26,3,2020,23,0,Albania,AL,ALB,2866376.0
124,25/03/2020,25,3,2020,23,1,Albania,AL,ALB,2866376.0
125,24/03/2020,24,3,2020,11,2,Albania,AL,ALB,2866376.0
126,23/03/2020,23,3,2020,13,0,Albania,AL,ALB,2866376.0
127,22/03/2020,22,3,2020,6,0,Albania,AL,ALB,2866376.0
128,21/03/2020,21,3,2020,0,0,Albania,AL,ALB,2866376.0
129,20/03/2020,20,3,2020,11,0,Albania,AL,ALB,2866376.0
130,19/03/2020,19,3,2020,4,1,Albania,AL,ALB,2866376.0
131,18/03/2020,18,3,2020,4,0,Albania,AL,ALB,2866376.0
132,17/03/2020,17,3,2020,9,0,Albania,AL,ALB,2866376.0
133,16/03/2020,16,3,2020,4,0,Albania,AL,ALB,2866376.0
134,15/03/2020,15,3,2020,5,0,Albania,AL,ALB,2866376.0
135,14/03/2020,14,3,2020,10,0,Albania,AL,ALB,2866376.0
136,13/03/2020,13,3,2020,12,0,Albania,AL,ALB,2866376.0
137,12/03/2020,12,3,2020,1,1,Albania,AL,ALB,2866376.0
138,11/03/2020,11,3,2020,4,0,Albania,AL,ALB,2866376.0
139,10/03/2020,10,3,2020,4,0,Albania,AL,ALB,2866376.0
140,09/03/2020,9,3,2020,2,0,Albania,AL,ALB,2866376.0
141,18/04/2020,18,4,2020,150,16,Algeria,DZ,DZA,42228429.0
142,17/04/2020,17,4,2020,108,12,Algeria,DZ,DZA,42228429.0
143,16/04/2020,16,4,2020,90,11,Algeria,DZ,DZA,42228429.0
144,15/04/2020,15,4,2020,87,12,Algeria,DZ,DZA,42228429.0
145,14/04/2020,14,4,2020,69,20,Algeria,DZ,DZA,42228429.0
146,13/04/2020,13,4,2020,89,18,Algeria,DZ,DZA,42228429.0
147,12/04/2020,12,4,2020,64,19,Algeria,DZ,DZA,42228429.0
148,11/04/2020,11,4,2020,95,21,Algeria,DZ,DZA,42228429.0
149,10/04/2020,10,4,2020,94,30,Algeria,DZ,DZA,42228429.0
150,09/04/2020,9,4,2020,104,12,Algeria,DZ,DZA,42228429.0
151,08/04/2020,8,4,2020,45,20,Algeria,DZ,DZA,42228429.0
152,07/04/2020,7,4,2020,103,21,Algeria,DZ,DZA,42228429.0
153,06/04/2020,6,4,2020,69,22,Algeria,DZ,DZA,42228429.0
154,05/04/2020,5,4,2020,80,25,Algeria,DZ,DZA,42228429.0
155,04/04/2020,4,4,2020,185,42,Algeria,DZ,DZA,42228429.0
156,03/04/2020,3,4,2020,139,5,Algeria,DZ,DZA,42228429.0
157,02/04/2020,2,4,2020,131,14,Algeria,DZ,DZA,42228429.0
158,01/04/2020,1,4,2020,132,9,Algeria,DZ,DZA,42228429.0
159,31/03/2020,31,3,2020,73,4,Algeria,DZ,DZA,42228429.0
160,30/03/2020,30,3,2020,57,2,Algeria,DZ,DZA,42228429.0
161,29/03/2020,29,3,2020,45,3,Algeria,DZ,DZA,42228429.0
162,28/03/2020,28,3,2020,42,1,Algeria,DZ,DZA,42228429.0
163,27/03/2020,27,3,2020,65,4,Algeria,DZ,DZA,42228429.0
164,26/03/2020,26,3,2020,38,2,Algeria,DZ,DZA,42228429.0
165,25/03/2020,25,3,2020,34,2,Algeria,DZ,DZA,42228429.0
166,24/03/2020,24,3,2020,29,0,Algeria,DZ,DZA,42228429.0
167,23/03/2020,23,3,2020,62,2,Algeria,DZ,DZA,42228429.0
168,22/03/2020,22,3,2020,37,5,Algeria,DZ,DZA,42228429.0
169,21/03/2020,21,3,2020,12,3,Algeria,DZ,DZA,42228429.0
170,20/03/2020,20,3,2020,18,1,Algeria,DZ,DZA,42228429.0
171,19/03/2020,19,3,2020,12,1,Algeria,DZ,DZA,42228429.0
172,18/03/2020,18,3,2020,2,1,Algeria,DZ,DZA,42228429.0
173,17/03/2020,17,3,2020,10,0,Algeria,DZ,DZA,42228429.0
174,16/03/2020,16,3,2020,11,2,Algeria,DZ,DZA,42228429.0
175,15/03/2020,15,3,2020,11,0,Algeria,DZ,DZA,42228429.0
176,14/03/2020,14,3,2020,1,1,Algeria,DZ,DZA,42228429.0
177,13/03/2020,13,3,2020,5,1,Algeria,DZ,DZA,42228429.0
178,12/03/2020,12,3,2020,0,0,Algeria,DZ,DZA,42228429.0
179,09/03/2020,9,3,2020,3,0,Algeria,DZ,DZA,42228429.0
180,06/03/2020,6,3,2020,5,0,Algeria,DZ,DZA,42228429.0
181,05/03/2020,5,3,2020,7,0,Algeria,DZ,DZA,42228429.0
182,04/03/2020,4,3,2020,2,0,Algeria,DZ,DZA,42228429.0
183,02/03/2020,2,3,2020,0,0,Algeria,DZ,DZA,42228429.0
184,01/03/2020,1,3,2020,2,0,Algeria,DZ,DZA,42228429.0
185,29/02/2020,29,2,2020,0,0,Algeria,DZ,DZA,42228429.0
186,28/02/2020,28,2,2020,0,0,Algeria,DZ,DZA,42228429.0
187,27/02/2020,27,2,2020,0,0,Algeria,DZ,DZA,42228429.0
188,26/02/2020,26,2,2020,1,0,Algeria,DZ,DZA,42228429.0
189,25/02/2020,25,2,2020,0,0,Algeria,DZ,DZA,42228429.0
190,24/02/2020,24,2,2020,0,0,Algeria,DZ,DZA,42228429.0
191,23/02/2020,23,2,2020,0,0,Algeria,DZ,DZA,42228429.0
192,22/02/2020,22,2,2020,0,0,Algeria,DZ,DZA,42228429.0
193,21/02/2020,21,2,2020,0,0,Algeria,DZ,DZA,42228429.0
194,20/02/2020,20,2,2020,0,0,Algeria,DZ,DZA,42228429.0
195,19/02/2020,19,2,2020,0,0,Algeria,DZ,DZA,42228429.0
196,18/02/2020,18,2,2020,0,0,Algeria,DZ,DZA,42228429.0
197,17/02/2020,17,2,2020,0,0,Algeria,DZ,DZA,42228429.0
198,16/02/2020,16,2,2020,0,0,Algeria,DZ,DZA,42228429.0
199,15/02/2020,15,2,2020,0,0,Algeria,DZ,DZA,42228429.0
200,14/02/2020,14,2,2020,0,0,Algeria,DZ,DZA,42228429.0
201,13/02/2020,13,2,2020,0,0,Algeria,DZ,DZA,42228429.0
202,12/02/2020,12,2,2020,0,0,Algeria,DZ,DZA,42228429.0
203,11/02/2020,11,2,2020,0,0,Algeria,DZ,DZA,42228429.0
204,10/02/2020,10,2,2020,0,0,Algeria,DZ,DZA,42228429.0
205,09/02/2020,9,2,2020,0,0,Algeria,DZ,DZA,42228429.0
206,08/02/2020,8,2,2020,0,0,Algeria,DZ,DZA,42228429.0
207,07/02/2020,7,2,2020,0,0,Algeria,DZ,DZA,42228429.0
208,06/02/2020,6,2,2020,0,0,Algeria,DZ,DZA,42228429.0
209,05/02/2020,5,2,2020,0,0,Algeria,DZ,DZA,42228429.0
210,04/02/2020,4,2,2020,0,0,Algeria,DZ,DZA,42228429.0
211,03/02/2020,3,2,2020,0,0,Algeria,DZ,DZA,42228429.0
212,02/02/2020,2,2,2020,0,0,Algeria,DZ,DZA,42228429.0
213,01/02/2020,1,2,2020,0,0,Algeria,DZ,DZA,42228429.0
214,31/01/2020,31,1,2020,0,0,Algeria,DZ,DZA,42228429.0
215,30/01/2020,30,1,2020,0,0,Algeria,DZ,DZA,42228429.0
216,29/01/2020,29,1,2020,0,0,Algeria,DZ,DZA,42228429.0
217,28/01/2020,28,1,2020,0,0,Algeria,DZ,DZA,42228429.0
218,27/01/2020,27,1,2020,0,0,Algeria,DZ,DZA,42228429.0
219,26/01/2020,26,1,2020,0,0,Algeria,DZ,DZA,42228429.0
220,25/01/2020,25,1,2020,0,0,Algeria,DZ,DZA,42228429.0
221,24/01/2020,24,1,2020,0,0,Algeria,DZ,DZA,42228429.0
222,23/01/2020,23,1,2020,0,0,Algeria,DZ,DZA,42228429.0
223,22/01/2020,22,1,2020,0,0,Algeria,DZ,DZA,42228429.0
224,21/01/2020,21,1,2020,0,0,Algeria,DZ,DZA,42228429.0
225,20/01/2020,20,1,2020,0,0,Algeria,DZ,DZA,42228429.0
226,19/01/2020,19,1,2020,0,0,Algeria,DZ,DZA,42228429.0
227,18/01/2020,18,1,2020,0,0,Algeria,DZ,DZA,42228429.0
228,17/01/2020,17,1,2020,0,0,Algeria,DZ,DZA,42228429.0
229,16/01/2020,16,1,2020,0,0,Algeria,DZ,DZA,42228429.0
230,15/01/2020,15,1,2020,0,0,Algeria,DZ,DZA,42228429.0
231,14/01/2020,14,1,2020,0,0,Algeria,DZ,DZA,42228429.0
232,13/01/2020,13,1,2020,0,0,Algeria,DZ,DZA,42228429.0
233,12/01/2020,12,1,2020,0,0,Algeria,DZ,DZA,42228429.0
234,11/01/2020,11,1,2020,0,0,Algeria,DZ,DZA,42228429.0
235,10/01/2020,10,1,2020,0,0,Algeria,DZ,DZA,42228429.0
236,09/01/2020,9,1,2020,0,0,Algeria,DZ,DZA,42228429.0
237,08/01/2020,8,1,2020,0,0,Algeria,DZ,DZA,42228429.0
238,07/01/2020,7,1,2020,0,0,Algeria,DZ,DZA,42228429.0
239,06/01/2020,6,1,2020,0,0,Algeria,DZ,DZA,42228429.0
240,05/01/2020,5,1,2020,0,0,Algeria,DZ,DZA,42228429.0
241,04/01/2020,4,1,2020,0,0,Algeria,DZ,DZA,42228429.0
242,03/01/2020,3,1,2020,0,0,Algeria,DZ,DZA,42228429.0
243,02/01/2020,2,1,2020,0,0,Algeria,DZ,DZA,42228429.0
244,01/01/2020,1,1,2020,0,0,Algeria,DZ,DZA,42228429.0
245,31/12/2019,31,12,2019,0,0,Algeria,DZ,DZA,42228429.0
246,18/04/2020,18,4,2020,14,2,Andorra,AD,AND,77006.0
247,17/04/2020,17,4,2020,9,0,Andorra,AD,AND,77006.0
248,16/04/2020,16,4,2020,14,2,Andorra,AD,AND,77006.0
249,15/04/2020,15,4,2020,13,2,Andorra,AD,AND,77006.0
250,14/04/2020,14,4,2020,8,0,Andorra,AD,AND,77006.0
251,13/04/2020,13,4,2020,16,1,Andorra,AD,AND,77006.0
252,12/04/2020,12,4,2020,21,2,Andorra,AD,AND,77006.0
253,11/04/2020,11,4,2020,18,1,Andorra,AD,AND,77006.0
254,10/04/2020,10,4,2020,19,2,Andorra,AD,AND,77006.0
255,09/04/2020,9,4,2020,19,1,Andorra,AD,AND,77006.0
256,08/04/2020,8,4,2020,19,1,Andorra,AD,AND,77006.0
257,07/04/2020,7,4,2020,25,3,Andorra,AD,AND,77006.0
258,06/04/2020,6,4,2020,35,1,Andorra,AD,AND,77006.0
259,05/04/2020,5,4,2020,27,1,Andorra,AD,AND,77006.0
260,04/04/2020,4,4,2020,11,1,Andorra,AD,AND,77006.0
261,03/04/2020,3,4,2020,38,1,Andorra,AD,AND,77006.0
262,02/04/2020,2,4,2020,14,2,Andorra,AD,AND,77006.0
263,01/04/2020,1,4,2020,6,4,Andorra,AD,AND,77006.0
264,31/03/2020,31,3,2020,36,2,Andorra,AD,AND,77006.0
265,30/03/2020,30,3,2020,26,2,Andorra,AD,AND,77006.0
266,29/03/2020,29,3,2020,41,1,Andorra,AD,AND,77006.0
267,28/03/2020,28,3,2020,43,0,Andorra,AD,AND,77006.0
268,27/03/2020,27,3,2020,36,3,Andorra,AD,AND,77006.0
269,26/03/2020,26,3,2020,24,0,Andorra,AD,AND,77006.0
270,25/03/2020,25,3,2020,31,0,Andorra,AD,AND,77006.0
271,24/03/2020,24,3,2020,20,0,Andorra,AD,AND,77006.0
272,23/03/2020,23,3,2020,25,0,Andorra,AD,AND,77006.0
273,22/03/2020,22,3,2020,13,0,Andorra,AD,AND,77006.0
274,21/03/2020,21,3,2020,0,0,Andorra,AD,AND,77006.0
275,20/03/2020,20,3,2020,22,0,Andorra,AD,AND,77006.0
276,19/03/2020,19,3,2020,39,0,Andorra,AD,AND,77006.0
277,18/03/2020,18,3,2020,0,0,Andorra,AD,AND,77006.0
278,17/03/2020,17,3,2020,9,0,Andorra,AD,AND,77006.0
279,16/03/2020,16,3,2020,3,0,Andorra,AD,AND,77006.0
280,14/03/2020,14,3,2020,1,0,Andorra,AD,AND,77006.0
281,03/03/2020,3,3,2020,1,0,Andorra,AD,AND,77006.0
282,18/04/2020,18,4,2020,0,0,Angola,AO,AGO,30809762.0
283,17/04/2020,17,4,2020,0,0,Angola,AO,AGO,30809762.0
284,16/04/2020,16,4,2020,0,0,Angola,AO,AGO,30809762.0
285,15/04/2020,15,4,2020,0,0,Angola,AO,AGO,30809762.0
286,14/04/2020,14,4,2020,0,0,Angola,AO,AGO,30809762.0
287,13/04/2020,13,4,2020,0,0,Angola,AO,AGO,30809762.0
288,12/04/2020,12,4,2020,0,0,Angola,AO,AGO,30809762.0
289,11/04/2020,11,4,2020,0,0,Angola,AO,AGO,30809762.0
290,10/04/2020,10,4,2020,0,0,Angola,AO,AGO,30809762.0
291,09/04/2020,9,4,2020,2,0,Angola,AO,AGO,30809762.0
292,08/04/2020,8,4,2020,1,0,Angola,AO,AGO,30809762.0
293,07/04/2020,7,4,2020,2,0,Angola,AO,AGO,30809762.0
294,06/04/2020,6,4,2020,4,0,Angola,AO,AGO,30809762.0
295,05/04/2020,5,4,2020,2,0,Angola,AO,AGO,30809762.0
296,04/04/2020,4,4,2020,0,0,Angola,AO,AGO,30809762.0
297,03/04/2020,3,4,2020,0,0,Angola,AO,AGO,30809762.0
298,02/04/2020,2,4,2020,1,0,Angola,AO,AGO,30809762.0
299,01/04/2020,1,4,2020,0,0,Angola,AO,AGO,30809762.0
300,31/03/2020,31,3,2020,0,0,Angola,AO,AGO,30809762.0
301,30/03/2020,30,3,2020,3,2,Angola,AO,AGO,30809762.0
302,29/03/2020,29,3,2020,0,0,Angola,AO,AGO,30809762.0
303,28/03/2020,28,3,2020,1,0,Angola,AO,AGO,30809762.0
304,27/03/2020,27,3,2020,1,0,Angola,AO,AGO,30809762.0
305,26/03/2020,26,3,2020,0,0,Angola,AO,AGO,30809762.0
306,25/03/2020,25,3,2020,0,0,Angola,AO,AGO,30809762.0
307,24/03/2020,24,3,2020,0,0,Angola,AO,AGO,30809762.0
308,23/03/2020,23,3,2020,0,0,Angola,AO,AGO,30809762.0
309,22/03/2020,22,3,2020,2,0,Angola,AO,AGO,30809762.0
310,18/04/2020,18,4,2020,0,0,Anguilla,AI,,
311,17/04/2020,17,4,2020,0,0,Anguilla,AI,,
312,16/04/2020,16,4,2020,0,0,Anguilla,AI,,
313,15/04/2020,15,4,2020,0,0,Anguilla,AI,,
314,14/04/2020,14,4,2020,0,0,Anguilla,AI,,
315,13/04/2020,13,4,2020,0,0,Anguilla,AI,,
316,12/04/2020,12,4,2020,0,0,Anguilla,AI,,
317,11/04/2020,11,4,2020,0,0,Anguilla,AI,,
318,10/04/2020,10,4,2020,0,0,Anguilla,AI,,
319,09/04/2020,9,4,2020,0,0,Anguilla,AI,,
320,08/04/2020,8,4,2020,0,0,Anguilla,AI,,
321,07/04/2020,7,4,2020,0,0,Anguilla,AI,,
322,06/04/2020,6,4,2020,0,0,Anguilla,AI,,
323,05/04/2020,5,4,2020,0,0,Anguilla,AI,,
324,04/04/2020,4,4,2020,0,0,Anguilla,AI,,
325,03/04/2020,3,4,2020,1,0,Anguilla,AI,,
326,02/04/2020,2,4,2020,0,0,Anguilla,AI,,
327,01/04/2020,1,4,2020,0,0,Anguilla,AI,,
328,31/03/2020,31,3,2020,0,0,Anguilla,AI,,
329,30/03/2020,30,3,2020,0,0,Anguilla,AI,,
330,29/03/2020,29,3,2020,0,0,Anguilla,AI,,
331,28/03/2020,28,3,2020,0,0,Anguilla,AI,,
332,27/03/2020,27,3,2020,2,0,Anguilla,AI,,
333,18/04/2020,18,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
334,17/04/2020,17,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
335,16/04/2020,16,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
336,15/04/2020,15,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
337,14/04/2020,14,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
338,13/04/2020,13,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
339,12/04/2020,12,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
340,11/04/2020,11,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
341,10/04/2020,10,4,2020,4,2,Antigua_and_Barbuda,AG,ATG,96286.0
342,09/04/2020,9,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
343,08/04/2020,8,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
344,07/04/2020,7,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
345,06/04/2020,6,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
346,05/04/2020,5,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
347,04/04/2020,4,4,2020,6,0,Antigua_and_Barbuda,AG,ATG,96286.0
348,03/04/2020,3,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
349,02/04/2020,2,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
350,01/04/2020,1,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
351,31/03/2020,31,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
352,30/03/2020,30,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
353,29/03/2020,29,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
354,28/03/2020,28,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
355,27/03/2020,27,3,2020,4,0,Antigua_and_Barbuda,AG,ATG,96286.0
356,26/03/2020,26,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
357,25/03/2020,25,3,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
358,24/03/2020,24,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
359,23/03/2020,23,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
