,dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
2021,16/03/2020,16,3,2020,60,0,CA,America,CAN,37058856.0,Canada
2022,15/03/2020,15,3,2020,68,0,CA,America,CAN,37058856.0,Canada
2023,14/03/2020,14,3,2020,38,0,CA,America,CAN,37058856.0,Canada
2024,13/03/2020,13,3,2020,35,0,CA,America,CAN,37058856.0,Canada
2025,12/03/2020,12,3,2020,10,0,CA,America,CAN,37058856.0,Canada
2026,11/03/2020,11,3,2020,16,0,CA,America,CAN,37058856.0,Canada
2027,10/03/2020,10,3,2020,15,1,CA,America,CAN,37058856.0,Canada
2028,09/03/2020,9,3,2020,5,0,CA,America,CAN,37058856.0,Canada
2029,08/03/2020,8,3,2020,6,0,CA,America,CAN,37058856.0,Canada
2030,07/03/2020,7,3,2020,6,0,CA,America,CAN,37058856.0,Canada
2031,06/03/2020,6,3,2020,12,0,CA,America,CAN,37058856.0,Canada
2032,05/03/2020,5,3,2020,3,0,CA,America,CAN,37058856.0,Canada
2033,04/03/2020,4,3,2020,3,0,CA,America,CAN,37058856.0,Canada
2034,03/03/2020,3,3,2020,3,0,CA,America,CAN,37058856.0,Canada
2035,02/03/2020,2,3,2020,4,0,CA,America,CAN,37058856.0,Canada
2036,01/03/2020,1,3,2020,4,0,CA,America,CAN,37058856.0,Canada
2037,29/02/2020,29,2,2020,2,0,CA,America,CAN,37058856.0,Canada
2038,28/02/2020,28,2,2020,2,0,CA,America,CAN,37058856.0,Canada
2039,27/02/2020,27,2,2020,1,0,CA,America,CAN,37058856.0,Canada
2040,26/02/2020,26,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2041,25/02/2020,25,2,2020,2,0,CA,America,CAN,37058856.0,Canada
2042,24/02/2020,24,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2043,23/02/2020,23,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2044,22/02/2020,22,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2045,21/02/2020,21,2,2020,1,0,CA,America,CAN,37058856.0,Canada
2046,20/02/2020,20,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2047,19/02/2020,19,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2048,18/02/2020,18,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2049,17/02/2020,17,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2050,16/02/2020,16,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2051,15/02/2020,15,2,2020,1,0,CA,America,CAN,37058856.0,Canada
2052,14/02/2020,14,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2053,13/02/2020,13,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2054,12/02/2020,12,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2055,11/02/2020,11,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2056,10/02/2020,10,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2057,09/02/2020,9,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2058,08/02/2020,8,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2059,07/02/2020,7,2,2020,2,0,CA,America,CAN,37058856.0,Canada
2060,06/02/2020,6,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2061,05/02/2020,5,2,2020,1,0,CA,America,CAN,37058856.0,Canada
2062,04/02/2020,4,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2063,03/02/2020,3,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2064,02/02/2020,2,2,2020,0,0,CA,America,CAN,37058856.0,Canada
2065,01/02/2020,1,2,2020,1,0,CA,America,CAN,37058856.0,Canada
2066,31/01/2020,31,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2067,30/01/2020,30,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2068,29/01/2020,29,1,2020,1,0,CA,America,CAN,37058856.0,Canada
2069,28/01/2020,28,1,2020,1,0,CA,America,CAN,37058856.0,Canada
2070,27/01/2020,27,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2071,26/01/2020,26,1,2020,1,0,CA,America,CAN,37058856.0,Canada
2072,25/01/2020,25,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2073,24/01/2020,24,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2074,23/01/2020,23,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2075,22/01/2020,22,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2076,21/01/2020,21,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2077,20/01/2020,20,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2078,19/01/2020,19,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2079,18/01/2020,18,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2080,17/01/2020,17,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2081,16/01/2020,16,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2082,15/01/2020,15,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2083,14/01/2020,14,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2084,13/01/2020,13,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2085,12/01/2020,12,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2086,11/01/2020,11,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2087,10/01/2020,10,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2088,09/01/2020,9,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2089,08/01/2020,8,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2090,07/01/2020,7,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2091,06/01/2020,6,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2092,05/01/2020,5,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2093,04/01/2020,4,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2094,03/01/2020,3,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2095,02/01/2020,2,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2096,01/01/2020,1,1,2020,0,0,CA,America,CAN,37058856.0,Canada
2097,31/12/2019,31,12,2019,0,0,CA,America,CAN,37058856.0,Canada
2098,20/04/2020,20,4,2020,3,0,CV,Africa,CPV,543767.0,Cape_Verde
2099,19/04/2020,19,4,2020,2,0,CV,Africa,CPV,543767.0,Cape_Verde
2100,18/04/2020,18,4,2020,1,0,CV,Africa,CPV,543767.0,Cape_Verde
2101,17/04/2020,17,4,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2102,16/04/2020,16,4,2020,44,0,CV,Africa,CPV,543767.0,Cape_Verde
2103,15/04/2020,15,4,2020,1,0,CV,Africa,CPV,543767.0,Cape_Verde
2104,14/04/2020,14,4,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2105,13/04/2020,13,4,2020,2,0,CV,Africa,CPV,543767.0,Cape_Verde
2106,12/04/2020,12,4,2020,1,0,CV,Africa,CPV,543767.0,Cape_Verde
2107,11/04/2020,11,4,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2108,10/04/2020,10,4,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2109,09/04/2020,9,4,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2110,08/04/2020,8,4,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2111,07/04/2020,7,4,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2112,06/04/2020,6,4,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2113,05/04/2020,5,4,2020,1,0,CV,Africa,CPV,543767.0,Cape_Verde
2114,04/04/2020,4,4,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2115,03/04/2020,3,4,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2116,02/04/2020,2,4,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2117,01/04/2020,1,4,2020,1,0,CV,Africa,CPV,543767.0,Cape_Verde
2118,31/03/2020,31,3,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2119,30/03/2020,30,3,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2120,29/03/2020,29,3,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2121,28/03/2020,28,3,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2122,27/03/2020,27,3,2020,1,0,CV,Africa,CPV,543767.0,Cape_Verde
2123,26/03/2020,26,3,2020,1,0,CV,Africa,CPV,543767.0,Cape_Verde
2124,25/03/2020,25,3,2020,0,1,CV,Africa,CPV,543767.0,Cape_Verde
2125,24/03/2020,24,3,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2126,23/03/2020,23,3,2020,0,0,CV,Africa,CPV,543767.0,Cape_Verde
2127,22/03/2020,22,3,2020,1,0,CV,Africa,CPV,543767.0,Cape_Verde
2128,21/03/2020,21,3,2020,2,0,CV,Africa,CPV,543767.0,Cape_Verde
2129,10/03/2020,10,3,2020,-9,1,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2130,02/03/2020,2,3,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2131,01/03/2020,1,3,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2132,29/02/2020,29,2,2020,0,2,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2133,28/02/2020,28,2,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2134,27/02/2020,27,2,2020,14,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2135,26/02/2020,26,2,2020,0,1,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2136,25/02/2020,25,2,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2137,24/02/2020,24,2,2020,57,1,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2138,23/02/2020,23,2,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2139,22/02/2020,22,2,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2140,21/02/2020,21,2,2020,13,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2141,20/02/2020,20,2,2020,79,2,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2142,19/02/2020,19,2,2020,88,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2143,18/02/2020,18,2,2020,99,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2144,17/02/2020,17,2,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2145,16/02/2020,16,2,2020,134,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2146,15/02/2020,15,2,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2147,14/02/2020,14,2,2020,47,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2148,13/02/2020,13,2,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2149,12/02/2020,12,2,2020,39,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2150,11/02/2020,11,2,2020,65,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2151,10/02/2020,10,2,2020,6,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2152,09/02/2020,9,2,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2153,08/02/2020,8,2,2020,3,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2154,07/02/2020,7,2,2020,41,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2155,06/02/2020,6,2,2020,10,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2156,05/02/2020,5,2,2020,10,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2157,04/02/2020,4,2,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2158,03/02/2020,3,2,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2159,02/02/2020,2,2,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2160,01/02/2020,1,2,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2161,31/01/2020,31,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2162,30/01/2020,30,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2163,29/01/2020,29,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2164,28/01/2020,28,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2165,27/01/2020,27,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2166,26/01/2020,26,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2167,25/01/2020,25,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2168,24/01/2020,24,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2169,23/01/2020,23,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2170,22/01/2020,22,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2171,21/01/2020,21,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2172,20/01/2020,20,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2173,19/01/2020,19,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2174,18/01/2020,18,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2175,17/01/2020,17,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2176,16/01/2020,16,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2177,15/01/2020,15,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2178,14/01/2020,14,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2179,13/01/2020,13,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2180,12/01/2020,12,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2181,11/01/2020,11,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2182,10/01/2020,10,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2183,09/01/2020,9,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2184,08/01/2020,8,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2185,07/01/2020,7,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2186,06/01/2020,6,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2187,05/01/2020,5,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2188,04/01/2020,4,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2189,03/01/2020,3,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2190,02/01/2020,2,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2191,01/01/2020,1,1,2020,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2192,31/12/2019,31,12,2019,0,0,JPG11668,Other,,3000.0,Cases_on_an_international_conveyance_Japan
2193,20/04/2020,20,4,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2194,19/04/2020,19,4,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2195,18/04/2020,18,4,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2196,17/04/2020,17,4,2020,1,0,KY,America,CYM,64174.0,Cayman_Islands
2197,16/04/2020,16,4,2020,6,0,KY,America,CYM,64174.0,Cayman_Islands
2198,15/04/2020,15,4,2020,1,0,KY,America,CYM,64174.0,Cayman_Islands
2199,14/04/2020,14,4,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2200,13/04/2020,13,4,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2201,12/04/2020,12,4,2020,8,0,KY,America,CYM,64174.0,Cayman_Islands
2202,11/04/2020,11,4,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2203,10/04/2020,10,4,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2204,09/04/2020,9,4,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2205,08/04/2020,8,4,2020,6,0,KY,America,CYM,64174.0,Cayman_Islands
2206,07/04/2020,7,4,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2207,06/04/2020,6,4,2020,4,0,KY,America,CYM,64174.0,Cayman_Islands
2208,05/04/2020,5,4,2020,6,0,KY,America,CYM,64174.0,Cayman_Islands
2209,04/04/2020,4,4,2020,1,0,KY,America,CYM,64174.0,Cayman_Islands
2210,03/04/2020,3,4,2020,6,0,KY,America,CYM,64174.0,Cayman_Islands
2211,02/04/2020,2,4,2020,8,0,KY,America,CYM,64174.0,Cayman_Islands
2212,01/04/2020,1,4,2020,2,0,KY,America,CYM,64174.0,Cayman_Islands
2213,31/03/2020,31,3,2020,4,0,KY,America,CYM,64174.0,Cayman_Islands
2214,30/03/2020,30,3,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2215,29/03/2020,29,3,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2216,28/03/2020,28,3,2020,2,0,KY,America,CYM,64174.0,Cayman_Islands
2217,27/03/2020,27,3,2020,3,0,KY,America,CYM,64174.0,Cayman_Islands
2218,26/03/2020,26,3,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2219,25/03/2020,25,3,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2220,24/03/2020,24,3,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2221,23/03/2020,23,3,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2222,22/03/2020,22,3,2020,0,0,KY,America,CYM,64174.0,Cayman_Islands
2223,21/03/2020,21,3,2020,2,1,KY,America,CYM,64174.0,Cayman_Islands
2224,20/03/2020,20,3,2020,1,0,KY,America,CYM,64174.0,Cayman_Islands
2225,20/04/2020,20,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2226,19/04/2020,19,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2227,18/04/2020,18,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2228,17/04/2020,17,4,2020,1,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2229,16/04/2020,16,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2230,15/04/2020,15,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2231,14/04/2020,14,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2232,13/04/2020,13,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2233,12/04/2020,12,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2234,11/04/2020,11,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2235,10/04/2020,10,4,2020,1,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2236,09/04/2020,9,4,2020,1,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2237,08/04/2020,8,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2238,07/04/2020,7,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2239,06/04/2020,6,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2240,05/04/2020,5,4,2020,1,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2241,04/04/2020,4,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2242,03/04/2020,3,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2243,02/04/2020,2,4,2020,2,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2244,01/04/2020,1,4,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2245,31/03/2020,31,3,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2246,30/03/2020,30,3,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2247,29/03/2020,29,3,2020,1,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2248,28/03/2020,28,3,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2249,27/03/2020,27,3,2020,1,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2250,26/03/2020,26,3,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2251,25/03/2020,25,3,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2252,24/03/2020,24,3,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2253,23/03/2020,23,3,2020,1,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2254,22/03/2020,22,3,2020,2,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2255,21/03/2020,21,3,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2256,20/03/2020,20,3,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2257,19/03/2020,19,3,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2258,18/03/2020,18,3,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2259,17/03/2020,17,3,2020,0,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2260,16/03/2020,16,3,2020,1,0,CF,Africa,CAF,4666377.0,Central_African_Republic
2261,20/04/2020,20,4,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2262,19/04/2020,19,4,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2263,18/04/2020,18,4,2020,6,0,TD,Africa,TCD,15477751.0,Chad
2264,17/04/2020,17,4,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2265,16/04/2020,16,4,2020,4,0,TD,Africa,TCD,15477751.0,Chad
2266,15/04/2020,15,4,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2267,14/04/2020,14,4,2020,8,0,TD,Africa,TCD,15477751.0,Chad
2268,13/04/2020,13,4,2020,4,0,TD,Africa,TCD,15477751.0,Chad
2269,12/04/2020,12,4,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2270,11/04/2020,11,4,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2271,10/04/2020,10,4,2020,1,0,TD,Africa,TCD,15477751.0,Chad
2272,09/04/2020,9,4,2020,1,0,TD,Africa,TCD,15477751.0,Chad
2273,08/04/2020,8,4,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2274,07/04/2020,7,4,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2275,06/04/2020,6,4,2020,1,0,TD,Africa,TCD,15477751.0,Chad
2276,05/04/2020,5,4,2020,1,0,TD,Africa,TCD,15477751.0,Chad
2277,04/04/2020,4,4,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2278,03/04/2020,3,4,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2279,02/04/2020,2,4,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2280,01/04/2020,1,4,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2281,31/03/2020,31,3,2020,2,0,TD,Africa,TCD,15477751.0,Chad
2282,30/03/2020,30,3,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2283,29/03/2020,29,3,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2284,28/03/2020,28,3,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2285,27/03/2020,27,3,2020,2,0,TD,Africa,TCD,15477751.0,Chad
2286,26/03/2020,26,3,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2287,25/03/2020,25,3,2020,1,0,TD,Africa,TCD,15477751.0,Chad
2288,24/03/2020,24,3,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2289,23/03/2020,23,3,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2290,22/03/2020,22,3,2020,1,0,TD,Africa,TCD,15477751.0,Chad
2291,21/03/2020,21,3,2020,0,0,TD,Africa,TCD,15477751.0,Chad
2292,20/03/2020,20,3,2020,1,0,TD,Africa,TCD,15477751.0,Chad
2293,20/04/2020,20,4,2020,358,7,CL,America,CHL,18729160.0,Chile
2294,19/04/2020,19,4,2020,478,10,CL,America,CHL,18729160.0,Chile
2295,18/04/2020,18,4,2020,445,11,CL,America,CHL,18729160.0,Chile
2296,17/04/2020,17,4,2020,534,11,CL,America,CHL,18729160.0,Chile
2297,16/04/2020,16,4,2020,356,2,CL,America,CHL,18729160.0,Chile
2298,15/04/2020,15,4,2020,392,10,CL,America,CHL,18729160.0,Chile
2299,14/04/2020,14,4,2020,312,2,CL,America,CHL,18729160.0,Chile
2300,13/04/2020,13,4,2020,286,7,CL,America,CHL,18729160.0,Chile
2301,12/04/2020,12,4,2020,426,8,CL,America,CHL,18729160.0,Chile
2302,11/04/2020,11,4,2020,529,8,CL,America,CHL,18729160.0,Chile
2303,10/04/2020,10,4,2020,426,9,CL,America,CHL,18729160.0,Chile
2304,09/04/2020,9,4,2020,430,5,CL,America,CHL,18729160.0,Chile
2305,08/04/2020,8,4,2020,301,6,CL,America,CHL,18729160.0,Chile
2306,07/04/2020,7,4,2020,344,3,CL,America,CHL,18729160.0,Chile
2307,06/04/2020,6,4,2020,310,7,CL,America,CHL,18729160.0,Chile
2308,05/04/2020,5,4,2020,424,5,CL,America,CHL,18729160.0,Chile
2309,04/04/2020,4,4,2020,333,4,CL,America,CHL,18729160.0,Chile
2310,03/04/2020,3,4,2020,373,2,CL,America,CHL,18729160.0,Chile
2311,02/04/2020,2,4,2020,293,4,CL,America,CHL,18729160.0,Chile
2312,01/04/2020,1,4,2020,289,4,CL,America,CHL,18729160.0,Chile
2313,31/03/2020,31,3,2020,310,1,CL,America,CHL,18729160.0,Chile
2314,30/03/2020,30,3,2020,230,1,CL,America,CHL,18729160.0,Chile
2315,29/03/2020,29,3,2020,299,1,CL,America,CHL,18729160.0,Chile
2316,28/03/2020,28,3,2020,304,1,CL,America,CHL,18729160.0,Chile
2317,27/03/2020,27,3,2020,164,1,CL,America,CHL,18729160.0,Chile
2318,26/03/2020,26,3,2020,220,1,CL,America,CHL,18729160.0,Chile
2319,25/03/2020,25,3,2020,176,0,CL,America,CHL,18729160.0,Chile
2320,24/03/2020,24,3,2020,114,1,CL,America,CHL,18729160.0,Chile
2321,23/03/2020,23,3,2020,95,1,CL,America,CHL,18729160.0,Chile
2322,22/03/2020,22,3,2020,103,0,CL,America,CHL,18729160.0,Chile
2323,21/03/2020,21,3,2020,92,0,CL,America,CHL,18729160.0,Chile
2324,20/03/2020,20,3,2020,104,0,CL,America,CHL,18729160.0,Chile
2325,19/03/2020,19,3,2020,37,0,CL,America,CHL,18729160.0,Chile
2326,18/03/2020,18,3,2020,45,0,CL,America,CHL,18729160.0,Chile
2327,17/03/2020,17,3,2020,81,0,CL,America,CHL,18729160.0,Chile
2328,16/03/2020,16,3,2020,14,0,CL,America,CHL,18729160.0,Chile
2329,15/03/2020,15,3,2020,18,0,CL,America,CHL,18729160.0,Chile
