,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
27,27/03/2020,27,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
28,26/03/2020,26,3,2020,33,0,Afghanistan,AF,AFG,37172386.0,Asia
29,25/03/2020,25,3,2020,2,0,Afghanistan,AF,AFG,37172386.0,Asia
30,24/03/2020,24,3,2020,6,1,Afghanistan,AF,AFG,37172386.0,Asia
31,23/03/2020,23,3,2020,10,0,Afghanistan,AF,AFG,37172386.0,Asia
32,22/03/2020,22,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
33,21/03/2020,21,3,2020,2,0,Afghanistan,AF,AFG,37172386.0,Asia
34,20/03/2020,20,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
35,19/03/2020,19,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
36,18/03/2020,18,3,2020,1,0,Afghanistan,AF,AFG,37172386.0,Asia
37,17/03/2020,17,3,2020,5,0,Afghanistan,AF,AFG,37172386.0,Asia
38,16/03/2020,16,3,2020,6,0,Afghanistan,AF,AFG,37172386.0,Asia
39,15/03/2020,15,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia
40,11/03/2020,11,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia
41,08/03/2020,8,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia
42,02/03/2020,2,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
43,01/03/2020,1,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
44,29/02/2020,29,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
45,28/02/2020,28,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
46,27/02/2020,27,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
47,26/02/2020,26,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
48,25/02/2020,25,2,2020,1,0,Afghanistan,AF,AFG,37172386.0,Asia
49,24/02/2020,24,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
50,23/02/2020,23,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
51,22/02/2020,22,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
52,21/02/2020,21,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
53,20/02/2020,20,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
54,19/02/2020,19,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
55,18/02/2020,18,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
56,17/02/2020,17,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
57,16/02/2020,16,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
58,15/02/2020,15,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
59,14/02/2020,14,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
60,13/02/2020,13,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
61,12/02/2020,12,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
62,11/02/2020,11,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
63,10/02/2020,10,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
64,09/02/2020,9,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
65,08/02/2020,8,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
66,07/02/2020,7,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
67,06/02/2020,6,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
68,05/02/2020,5,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
69,04/02/2020,4,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
70,03/02/2020,3,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
71,02/02/2020,2,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
72,01/02/2020,1,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
73,31/01/2020,31,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
74,30/01/2020,30,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
75,29/01/2020,29,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
76,28/01/2020,28,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
77,27/01/2020,27,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
78,26/01/2020,26,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
79,25/01/2020,25,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
80,24/01/2020,24,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
81,23/01/2020,23,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
82,22/01/2020,22,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
83,21/01/2020,21,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
84,20/01/2020,20,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
85,19/01/2020,19,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
86,18/01/2020,18,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
87,17/01/2020,17,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
88,16/01/2020,16,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
89,15/01/2020,15,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
90,14/01/2020,14,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
91,13/01/2020,13,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
92,12/01/2020,12,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
93,11/01/2020,11,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
94,10/01/2020,10,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
95,09/01/2020,9,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
96,08/01/2020,8,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
97,07/01/2020,7,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
98,06/01/2020,6,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
99,05/01/2020,5,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
100,04/01/2020,4,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
101,03/01/2020,3,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
102,02/01/2020,2,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
103,01/01/2020,1,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
104,31/12/2019,31,12,2019,0,0,Afghanistan,AF,AFG,37172386.0,Asia
105,23/04/2020,23,4,2020,25,1,Albania,AL,ALB,2866376.0,Europe
106,22/04/2020,22,4,2020,25,0,Albania,AL,ALB,2866376.0,Europe
107,21/04/2020,21,4,2020,22,0,Albania,AL,ALB,2866376.0,Europe
108,20/04/2020,20,4,2020,14,0,Albania,AL,ALB,2866376.0,Europe
109,19/04/2020,19,4,2020,9,0,Albania,AL,ALB,2866376.0,Europe
110,18/04/2020,18,4,2020,21,0,Albania,AL,ALB,2866376.0,Europe
111,17/04/2020,17,4,2020,24,1,Albania,AL,ALB,2866376.0,Europe
112,16/04/2020,16,4,2020,19,1,Albania,AL,ALB,2866376.0,Europe
113,15/04/2020,15,4,2020,8,1,Albania,AL,ALB,2866376.0,Europe
114,14/04/2020,14,4,2020,21,0,Albania,AL,ALB,2866376.0,Europe
115,13/04/2020,13,4,2020,13,0,Albania,AL,ALB,2866376.0,Europe
116,12/04/2020,12,4,2020,17,0,Albania,AL,ALB,2866376.0,Europe
117,11/04/2020,11,4,2020,7,0,Albania,AL,ALB,2866376.0,Europe
118,10/04/2020,10,4,2020,9,1,Albania,AL,ALB,2866376.0,Europe
119,09/04/2020,9,4,2020,17,0,Albania,AL,ALB,2866376.0,Europe
120,08/04/2020,8,4,2020,6,0,Albania,AL,ALB,2866376.0,Europe
121,07/04/2020,7,4,2020,16,1,Albania,AL,ALB,2866376.0,Europe
122,06/04/2020,6,4,2020,28,2,Albania,AL,ALB,2866376.0,Europe
123,05/04/2020,5,4,2020,29,2,Albania,AL,ALB,2866376.0,Europe
124,04/04/2020,4,4,2020,27,1,Albania,AL,ALB,2866376.0,Europe
125,03/04/2020,3,4,2020,18,1,Albania,AL,ALB,2866376.0,Europe
126,02/04/2020,2,4,2020,16,0,Albania,AL,ALB,2866376.0,Europe
127,01/04/2020,1,4,2020,20,3,Albania,AL,ALB,2866376.0,Europe
128,31/03/2020,31,3,2020,11,2,Albania,AL,ALB,2866376.0,Europe
129,30/03/2020,30,3,2020,15,0,Albania,AL,ALB,2866376.0,Europe
130,29/03/2020,29,3,2020,11,1,Albania,AL,ALB,2866376.0,Europe
131,28/03/2020,28,3,2020,12,3,Albania,AL,ALB,2866376.0,Europe
132,27/03/2020,27,3,2020,28,1,Albania,AL,ALB,2866376.0,Europe
133,26/03/2020,26,3,2020,23,0,Albania,AL,ALB,2866376.0,Europe
134,25/03/2020,25,3,2020,23,1,Albania,AL,ALB,2866376.0,Europe
135,24/03/2020,24,3,2020,11,2,Albania,AL,ALB,2866376.0,Europe
136,23/03/2020,23,3,2020,13,0,Albania,AL,ALB,2866376.0,Europe
137,22/03/2020,22,3,2020,6,0,Albania,AL,ALB,2866376.0,Europe
138,21/03/2020,21,3,2020,0,0,Albania,AL,ALB,2866376.0,Europe
139,20/03/2020,20,3,2020,11,0,Albania,AL,ALB,2866376.0,Europe
140,19/03/2020,19,3,2020,4,1,Albania,AL,ALB,2866376.0,Europe
141,18/03/2020,18,3,2020,4,0,Albania,AL,ALB,2866376.0,Europe
142,17/03/2020,17,3,2020,9,0,Albania,AL,ALB,2866376.0,Europe
143,16/03/2020,16,3,2020,4,0,Albania,AL,ALB,2866376.0,Europe
144,15/03/2020,15,3,2020,5,0,Albania,AL,ALB,2866376.0,Europe
145,14/03/2020,14,3,2020,10,0,Albania,AL,ALB,2866376.0,Europe
146,13/03/2020,13,3,2020,12,0,Albania,AL,ALB,2866376.0,Europe
147,12/03/2020,12,3,2020,1,1,Albania,AL,ALB,2866376.0,Europe
148,11/03/2020,11,3,2020,4,0,Albania,AL,ALB,2866376.0,Europe
149,10/03/2020,10,3,2020,4,0,Albania,AL,ALB,2866376.0,Europe
150,09/03/2020,9,3,2020,2,0,Albania,AL,ALB,2866376.0,Europe
151,23/04/2020,23,4,2020,99,10,Algeria,DZ,DZA,42228429.0,Africa
152,22/04/2020,22,4,2020,93,8,Algeria,DZ,DZA,42228429.0,Africa
153,21/04/2020,21,4,2020,89,9,Algeria,DZ,DZA,42228429.0,Africa
154,20/04/2020,20,4,2020,94,8,Algeria,DZ,DZA,42228429.0,Africa
155,19/04/2020,19,4,2020,117,3,Algeria,DZ,DZA,42228429.0,Africa
156,18/04/2020,18,4,2020,150,16,Algeria,DZ,DZA,42228429.0,Africa
157,17/04/2020,17,4,2020,108,12,Algeria,DZ,DZA,42228429.0,Africa
158,16/04/2020,16,4,2020,90,11,Algeria,DZ,DZA,42228429.0,Africa
159,15/04/2020,15,4,2020,87,12,Algeria,DZ,DZA,42228429.0,Africa
160,14/04/2020,14,4,2020,69,20,Algeria,DZ,DZA,42228429.0,Africa
161,13/04/2020,13,4,2020,89,18,Algeria,DZ,DZA,42228429.0,Africa
162,12/04/2020,12,4,2020,64,19,Algeria,DZ,DZA,42228429.0,Africa
163,11/04/2020,11,4,2020,95,21,Algeria,DZ,DZA,42228429.0,Africa
164,10/04/2020,10,4,2020,94,30,Algeria,DZ,DZA,42228429.0,Africa
165,09/04/2020,9,4,2020,104,12,Algeria,DZ,DZA,42228429.0,Africa
166,08/04/2020,8,4,2020,45,20,Algeria,DZ,DZA,42228429.0,Africa
167,07/04/2020,7,4,2020,103,21,Algeria,DZ,DZA,42228429.0,Africa
168,06/04/2020,6,4,2020,69,22,Algeria,DZ,DZA,42228429.0,Africa
169,05/04/2020,5,4,2020,80,25,Algeria,DZ,DZA,42228429.0,Africa
170,04/04/2020,4,4,2020,185,42,Algeria,DZ,DZA,42228429.0,Africa
171,03/04/2020,3,4,2020,139,5,Algeria,DZ,DZA,42228429.0,Africa
172,02/04/2020,2,4,2020,131,14,Algeria,DZ,DZA,42228429.0,Africa
173,01/04/2020,1,4,2020,132,9,Algeria,DZ,DZA,42228429.0,Africa
174,31/03/2020,31,3,2020,73,4,Algeria,DZ,DZA,42228429.0,Africa
175,30/03/2020,30,3,2020,57,2,Algeria,DZ,DZA,42228429.0,Africa
176,29/03/2020,29,3,2020,45,3,Algeria,DZ,DZA,42228429.0,Africa
177,28/03/2020,28,3,2020,42,1,Algeria,DZ,DZA,42228429.0,Africa
178,27/03/2020,27,3,2020,65,4,Algeria,DZ,DZA,42228429.0,Africa
179,26/03/2020,26,3,2020,38,2,Algeria,DZ,DZA,42228429.0,Africa
180,25/03/2020,25,3,2020,34,2,Algeria,DZ,DZA,42228429.0,Africa
181,24/03/2020,24,3,2020,29,0,Algeria,DZ,DZA,42228429.0,Africa
182,23/03/2020,23,3,2020,62,2,Algeria,DZ,DZA,42228429.0,Africa
183,22/03/2020,22,3,2020,37,5,Algeria,DZ,DZA,42228429.0,Africa
184,21/03/2020,21,3,2020,12,3,Algeria,DZ,DZA,42228429.0,Africa
185,20/03/2020,20,3,2020,18,1,Algeria,DZ,DZA,42228429.0,Africa
186,19/03/2020,19,3,2020,12,1,Algeria,DZ,DZA,42228429.0,Africa
187,18/03/2020,18,3,2020,2,1,Algeria,DZ,DZA,42228429.0,Africa
188,17/03/2020,17,3,2020,10,0,Algeria,DZ,DZA,42228429.0,Africa
189,16/03/2020,16,3,2020,11,2,Algeria,DZ,DZA,42228429.0,Africa
190,15/03/2020,15,3,2020,11,0,Algeria,DZ,DZA,42228429.0,Africa
191,14/03/2020,14,3,2020,1,1,Algeria,DZ,DZA,42228429.0,Africa
192,13/03/2020,13,3,2020,5,1,Algeria,DZ,DZA,42228429.0,Africa
193,12/03/2020,12,3,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
194,09/03/2020,9,3,2020,3,0,Algeria,DZ,DZA,42228429.0,Africa
195,06/03/2020,6,3,2020,5,0,Algeria,DZ,DZA,42228429.0,Africa
196,05/03/2020,5,3,2020,7,0,Algeria,DZ,DZA,42228429.0,Africa
197,04/03/2020,4,3,2020,2,0,Algeria,DZ,DZA,42228429.0,Africa
198,02/03/2020,2,3,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
199,01/03/2020,1,3,2020,2,0,Algeria,DZ,DZA,42228429.0,Africa
200,29/02/2020,29,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
201,28/02/2020,28,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
202,27/02/2020,27,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
203,26/02/2020,26,2,2020,1,0,Algeria,DZ,DZA,42228429.0,Africa
204,25/02/2020,25,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
205,24/02/2020,24,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
206,23/02/2020,23,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
207,22/02/2020,22,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
208,21/02/2020,21,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
209,20/02/2020,20,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
210,19/02/2020,19,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
211,18/02/2020,18,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
212,17/02/2020,17,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
213,16/02/2020,16,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
214,15/02/2020,15,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
215,14/02/2020,14,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
216,13/02/2020,13,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
217,12/02/2020,12,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
218,11/02/2020,11,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
219,10/02/2020,10,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
220,09/02/2020,9,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
221,08/02/2020,8,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
222,07/02/2020,7,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
223,06/02/2020,6,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
224,05/02/2020,5,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
225,04/02/2020,4,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
226,03/02/2020,3,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
227,02/02/2020,2,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
228,01/02/2020,1,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
229,31/01/2020,31,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
230,30/01/2020,30,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
231,29/01/2020,29,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
232,28/01/2020,28,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
233,27/01/2020,27,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
234,26/01/2020,26,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
235,25/01/2020,25,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
236,24/01/2020,24,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
237,23/01/2020,23,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
238,22/01/2020,22,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
239,21/01/2020,21,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
240,20/01/2020,20,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
241,19/01/2020,19,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
242,18/01/2020,18,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
243,17/01/2020,17,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
244,16/01/2020,16,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
245,15/01/2020,15,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
246,14/01/2020,14,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
247,13/01/2020,13,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
248,12/01/2020,12,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
249,11/01/2020,11,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
250,10/01/2020,10,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
251,09/01/2020,9,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
252,08/01/2020,8,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
253,07/01/2020,7,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
254,06/01/2020,6,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
255,05/01/2020,5,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
256,04/01/2020,4,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
257,03/01/2020,3,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
258,02/01/2020,2,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
259,01/01/2020,1,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
260,31/12/2019,31,12,2019,0,0,Algeria,DZ,DZA,42228429.0,Africa
261,23/04/2020,23,4,2020,6,0,Andorra,AD,AND,77006.0,Europe
262,22/04/2020,22,4,2020,0,1,Andorra,AD,AND,77006.0,Europe
263,21/04/2020,21,4,2020,4,0,Andorra,AD,AND,77006.0,Europe
264,20/04/2020,20,4,2020,9,1,Andorra,AD,AND,77006.0,Europe
265,19/04/2020,19,4,2020,8,0,Andorra,AD,AND,77006.0,Europe
266,18/04/2020,18,4,2020,14,2,Andorra,AD,AND,77006.0,Europe
267,17/04/2020,17,4,2020,9,0,Andorra,AD,AND,77006.0,Europe
268,16/04/2020,16,4,2020,14,2,Andorra,AD,AND,77006.0,Europe
269,15/04/2020,15,4,2020,13,2,Andorra,AD,AND,77006.0,Europe
270,14/04/2020,14,4,2020,8,0,Andorra,AD,AND,77006.0,Europe
271,13/04/2020,13,4,2020,16,1,Andorra,AD,AND,77006.0,Europe
272,12/04/2020,12,4,2020,21,2,Andorra,AD,AND,77006.0,Europe
273,11/04/2020,11,4,2020,18,1,Andorra,AD,AND,77006.0,Europe
274,10/04/2020,10,4,2020,19,2,Andorra,AD,AND,77006.0,Europe
275,09/04/2020,9,4,2020,19,1,Andorra,AD,AND,77006.0,Europe
276,08/04/2020,8,4,2020,19,1,Andorra,AD,AND,77006.0,Europe
277,07/04/2020,7,4,2020,25,3,Andorra,AD,AND,77006.0,Europe
278,06/04/2020,6,4,2020,35,1,Andorra,AD,AND,77006.0,Europe
279,05/04/2020,5,4,2020,27,1,Andorra,AD,AND,77006.0,Europe
280,04/04/2020,4,4,2020,11,1,Andorra,AD,AND,77006.0,Europe
281,03/04/2020,3,4,2020,38,1,Andorra,AD,AND,77006.0,Europe
282,02/04/2020,2,4,2020,14,2,Andorra,AD,AND,77006.0,Europe
283,01/04/2020,1,4,2020,6,4,Andorra,AD,AND,77006.0,Europe
284,31/03/2020,31,3,2020,36,2,Andorra,AD,AND,77006.0,Europe
285,30/03/2020,30,3,2020,26,2,Andorra,AD,AND,77006.0,Europe
286,29/03/2020,29,3,2020,41,1,Andorra,AD,AND,77006.0,Europe
287,28/03/2020,28,3,2020,43,0,Andorra,AD,AND,77006.0,Europe
288,27/03/2020,27,3,2020,36,3,Andorra,AD,AND,77006.0,Europe
289,26/03/2020,26,3,2020,24,0,Andorra,AD,AND,77006.0,Europe
290,25/03/2020,25,3,2020,31,0,Andorra,AD,AND,77006.0,Europe
291,24/03/2020,24,3,2020,20,0,Andorra,AD,AND,77006.0,Europe
292,23/03/2020,23,3,2020,25,0,Andorra,AD,AND,77006.0,Europe
293,22/03/2020,22,3,2020,13,0,Andorra,AD,AND,77006.0,Europe
294,21/03/2020,21,3,2020,0,0,Andorra,AD,AND,77006.0,Europe
295,20/03/2020,20,3,2020,22,0,Andorra,AD,AND,77006.0,Europe
296,19/03/2020,19,3,2020,39,0,Andorra,AD,AND,77006.0,Europe
297,18/03/2020,18,3,2020,0,0,Andorra,AD,AND,77006.0,Europe
298,17/03/2020,17,3,2020,9,0,Andorra,AD,AND,77006.0,Europe
299,16/03/2020,16,3,2020,3,0,Andorra,AD,AND,77006.0,Europe
300,14/03/2020,14,3,2020,1,0,Andorra,AD,AND,77006.0,Europe
301,03/03/2020,3,3,2020,1,0,Andorra,AD,AND,77006.0,Europe
302,23/04/2020,23,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
303,22/04/2020,22,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
304,21/04/2020,21,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
305,20/04/2020,20,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
306,19/04/2020,19,4,2020,5,0,Angola,AO,AGO,30809762.0,Africa
307,18/04/2020,18,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
308,17/04/2020,17,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
309,16/04/2020,16,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
310,15/04/2020,15,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
311,14/04/2020,14,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
312,13/04/2020,13,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
313,12/04/2020,12,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
314,11/04/2020,11,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
315,10/04/2020,10,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
316,09/04/2020,9,4,2020,2,0,Angola,AO,AGO,30809762.0,Africa
317,08/04/2020,8,4,2020,1,0,Angola,AO,AGO,30809762.0,Africa
318,07/04/2020,7,4,2020,2,0,Angola,AO,AGO,30809762.0,Africa
319,06/04/2020,6,4,2020,4,0,Angola,AO,AGO,30809762.0,Africa
320,05/04/2020,5,4,2020,2,0,Angola,AO,AGO,30809762.0,Africa
321,04/04/2020,4,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
322,03/04/2020,3,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
323,02/04/2020,2,4,2020,1,0,Angola,AO,AGO,30809762.0,Africa
324,01/04/2020,1,4,2020,0,0,Angola,AO,AGO,30809762.0,Africa
325,31/03/2020,31,3,2020,0,0,Angola,AO,AGO,30809762.0,Africa
