,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
106,08/04/2020,8,4,2020,6,0,Albania,AL,ALB,2866376.0
107,07/04/2020,7,4,2020,16,1,Albania,AL,ALB,2866376.0
108,06/04/2020,6,4,2020,28,2,Albania,AL,ALB,2866376.0
109,05/04/2020,5,4,2020,29,2,Albania,AL,ALB,2866376.0
110,04/04/2020,4,4,2020,27,1,Albania,AL,ALB,2866376.0
111,03/04/2020,3,4,2020,18,1,Albania,AL,ALB,2866376.0
112,02/04/2020,2,4,2020,16,0,Albania,AL,ALB,2866376.0
113,01/04/2020,1,4,2020,20,3,Albania,AL,ALB,2866376.0
114,31/03/2020,31,3,2020,11,2,Albania,AL,ALB,2866376.0
115,30/03/2020,30,3,2020,15,0,Albania,AL,ALB,2866376.0
116,29/03/2020,29,3,2020,11,1,Albania,AL,ALB,2866376.0
117,28/03/2020,28,3,2020,12,3,Albania,AL,ALB,2866376.0
118,27/03/2020,27,3,2020,28,1,Albania,AL,ALB,2866376.0
119,26/03/2020,26,3,2020,23,0,Albania,AL,ALB,2866376.0
120,25/03/2020,25,3,2020,23,1,Albania,AL,ALB,2866376.0
121,24/03/2020,24,3,2020,11,2,Albania,AL,ALB,2866376.0
122,23/03/2020,23,3,2020,13,0,Albania,AL,ALB,2866376.0
123,22/03/2020,22,3,2020,6,0,Albania,AL,ALB,2866376.0
124,21/03/2020,21,3,2020,0,0,Albania,AL,ALB,2866376.0
125,20/03/2020,20,3,2020,11,0,Albania,AL,ALB,2866376.0
126,19/03/2020,19,3,2020,4,1,Albania,AL,ALB,2866376.0
127,18/03/2020,18,3,2020,4,0,Albania,AL,ALB,2866376.0
128,17/03/2020,17,3,2020,9,0,Albania,AL,ALB,2866376.0
129,16/03/2020,16,3,2020,4,0,Albania,AL,ALB,2866376.0
130,15/03/2020,15,3,2020,5,0,Albania,AL,ALB,2866376.0
131,14/03/2020,14,3,2020,10,0,Albania,AL,ALB,2866376.0
132,13/03/2020,13,3,2020,12,0,Albania,AL,ALB,2866376.0
133,12/03/2020,12,3,2020,1,1,Albania,AL,ALB,2866376.0
134,11/03/2020,11,3,2020,4,0,Albania,AL,ALB,2866376.0
135,10/03/2020,10,3,2020,4,0,Albania,AL,ALB,2866376.0
136,09/03/2020,9,3,2020,2,0,Albania,AL,ALB,2866376.0
137,16/04/2020,16,4,2020,90,10,Algeria,DZ,DZA,42228429.0
138,15/04/2020,15,4,2020,87,13,Algeria,DZ,DZA,42228429.0
139,14/04/2020,14,4,2020,69,20,Algeria,DZ,DZA,42228429.0
140,13/04/2020,13,4,2020,89,18,Algeria,DZ,DZA,42228429.0
141,12/04/2020,12,4,2020,64,19,Algeria,DZ,DZA,42228429.0
142,11/04/2020,11,4,2020,95,21,Algeria,DZ,DZA,42228429.0
143,10/04/2020,10,4,2020,94,30,Algeria,DZ,DZA,42228429.0
144,09/04/2020,9,4,2020,104,11,Algeria,DZ,DZA,42228429.0
145,08/04/2020,8,4,2020,45,21,Algeria,DZ,DZA,42228429.0
146,07/04/2020,7,4,2020,103,21,Algeria,DZ,DZA,42228429.0
147,06/04/2020,6,4,2020,20,22,Algeria,DZ,DZA,42228429.0
148,05/04/2020,5,4,2020,314,47,Algeria,DZ,DZA,42228429.0
149,04/04/2020,4,4,2020,139,25,Algeria,DZ,DZA,42228429.0
150,03/04/2020,3,4,2020,0,0,Algeria,DZ,DZA,42228429.0
151,02/04/2020,2,4,2020,263,23,Algeria,DZ,DZA,42228429.0
152,01/04/2020,1,4,2020,73,4,Algeria,DZ,DZA,42228429.0
153,31/03/2020,31,3,2020,57,2,Algeria,DZ,DZA,42228429.0
154,30/03/2020,30,3,2020,45,3,Algeria,DZ,DZA,42228429.0
155,29/03/2020,29,3,2020,104,5,Algeria,DZ,DZA,42228429.0
156,28/03/2020,28,3,2020,0,0,Algeria,DZ,DZA,42228429.0
157,27/03/2020,27,3,2020,41,4,Algeria,DZ,DZA,42228429.0
158,26/03/2020,26,3,2020,33,0,Algeria,DZ,DZA,42228429.0
159,25/03/2020,25,3,2020,42,0,Algeria,DZ,DZA,42228429.0
160,24/03/2020,24,3,2020,87,2,Algeria,DZ,DZA,42228429.0
161,23/03/2020,23,3,2020,8,5,Algeria,DZ,DZA,42228429.0
162,22/03/2020,22,3,2020,0,0,Algeria,DZ,DZA,42228429.0
163,21/03/2020,21,3,2020,12,3,Algeria,DZ,DZA,42228429.0
164,20/03/2020,20,3,2020,9,1,Algeria,DZ,DZA,42228429.0
165,19/03/2020,19,3,2020,13,1,Algeria,DZ,DZA,42228429.0
166,18/03/2020,18,3,2020,0,1,Algeria,DZ,DZA,42228429.0
167,17/03/2020,17,3,2020,12,0,Algeria,DZ,DZA,42228429.0
168,16/03/2020,16,3,2020,11,2,Algeria,DZ,DZA,42228429.0
169,15/03/2020,15,3,2020,11,0,Algeria,DZ,DZA,42228429.0
170,14/03/2020,14,3,2020,2,1,Algeria,DZ,DZA,42228429.0
171,13/03/2020,13,3,2020,4,1,Algeria,DZ,DZA,42228429.0
172,12/03/2020,12,3,2020,0,0,Algeria,DZ,DZA,42228429.0
173,09/03/2020,9,3,2020,3,0,Algeria,DZ,DZA,42228429.0
174,06/03/2020,6,3,2020,5,0,Algeria,DZ,DZA,42228429.0
175,05/03/2020,5,3,2020,7,0,Algeria,DZ,DZA,42228429.0
176,04/03/2020,4,3,2020,2,0,Algeria,DZ,DZA,42228429.0
177,02/03/2020,2,3,2020,2,0,Algeria,DZ,DZA,42228429.0
178,01/03/2020,1,3,2020,0,0,Algeria,DZ,DZA,42228429.0
179,29/02/2020,29,2,2020,0,0,Algeria,DZ,DZA,42228429.0
180,28/02/2020,28,2,2020,0,0,Algeria,DZ,DZA,42228429.0
181,27/02/2020,27,2,2020,0,0,Algeria,DZ,DZA,42228429.0
182,26/02/2020,26,2,2020,1,0,Algeria,DZ,DZA,42228429.0
183,25/02/2020,25,2,2020,0,0,Algeria,DZ,DZA,42228429.0
184,24/02/2020,24,2,2020,0,0,Algeria,DZ,DZA,42228429.0
185,23/02/2020,23,2,2020,0,0,Algeria,DZ,DZA,42228429.0
186,22/02/2020,22,2,2020,0,0,Algeria,DZ,DZA,42228429.0
187,21/02/2020,21,2,2020,0,0,Algeria,DZ,DZA,42228429.0
188,20/02/2020,20,2,2020,0,0,Algeria,DZ,DZA,42228429.0
189,19/02/2020,19,2,2020,0,0,Algeria,DZ,DZA,42228429.0
190,18/02/2020,18,2,2020,0,0,Algeria,DZ,DZA,42228429.0
191,17/02/2020,17,2,2020,0,0,Algeria,DZ,DZA,42228429.0
192,16/02/2020,16,2,2020,0,0,Algeria,DZ,DZA,42228429.0
193,15/02/2020,15,2,2020,0,0,Algeria,DZ,DZA,42228429.0
194,14/02/2020,14,2,2020,0,0,Algeria,DZ,DZA,42228429.0
195,13/02/2020,13,2,2020,0,0,Algeria,DZ,DZA,42228429.0
196,12/02/2020,12,2,2020,0,0,Algeria,DZ,DZA,42228429.0
197,11/02/2020,11,2,2020,0,0,Algeria,DZ,DZA,42228429.0
198,10/02/2020,10,2,2020,0,0,Algeria,DZ,DZA,42228429.0
199,09/02/2020,9,2,2020,0,0,Algeria,DZ,DZA,42228429.0
200,08/02/2020,8,2,2020,0,0,Algeria,DZ,DZA,42228429.0
201,07/02/2020,7,2,2020,0,0,Algeria,DZ,DZA,42228429.0
202,06/02/2020,6,2,2020,0,0,Algeria,DZ,DZA,42228429.0
203,05/02/2020,5,2,2020,0,0,Algeria,DZ,DZA,42228429.0
204,04/02/2020,4,2,2020,0,0,Algeria,DZ,DZA,42228429.0
205,03/02/2020,3,2,2020,0,0,Algeria,DZ,DZA,42228429.0
206,02/02/2020,2,2,2020,0,0,Algeria,DZ,DZA,42228429.0
207,01/02/2020,1,2,2020,0,0,Algeria,DZ,DZA,42228429.0
208,31/01/2020,31,1,2020,0,0,Algeria,DZ,DZA,42228429.0
209,30/01/2020,30,1,2020,0,0,Algeria,DZ,DZA,42228429.0
210,29/01/2020,29,1,2020,0,0,Algeria,DZ,DZA,42228429.0
211,28/01/2020,28,1,2020,0,0,Algeria,DZ,DZA,42228429.0
212,27/01/2020,27,1,2020,0,0,Algeria,DZ,DZA,42228429.0
213,26/01/2020,26,1,2020,0,0,Algeria,DZ,DZA,42228429.0
214,25/01/2020,25,1,2020,0,0,Algeria,DZ,DZA,42228429.0
215,24/01/2020,24,1,2020,0,0,Algeria,DZ,DZA,42228429.0
216,23/01/2020,23,1,2020,0,0,Algeria,DZ,DZA,42228429.0
217,22/01/2020,22,1,2020,0,0,Algeria,DZ,DZA,42228429.0
218,21/01/2020,21,1,2020,0,0,Algeria,DZ,DZA,42228429.0
219,20/01/2020,20,1,2020,0,0,Algeria,DZ,DZA,42228429.0
220,19/01/2020,19,1,2020,0,0,Algeria,DZ,DZA,42228429.0
221,18/01/2020,18,1,2020,0,0,Algeria,DZ,DZA,42228429.0
222,17/01/2020,17,1,2020,0,0,Algeria,DZ,DZA,42228429.0
223,16/01/2020,16,1,2020,0,0,Algeria,DZ,DZA,42228429.0
224,15/01/2020,15,1,2020,0,0,Algeria,DZ,DZA,42228429.0
225,14/01/2020,14,1,2020,0,0,Algeria,DZ,DZA,42228429.0
226,13/01/2020,13,1,2020,0,0,Algeria,DZ,DZA,42228429.0
227,12/01/2020,12,1,2020,0,0,Algeria,DZ,DZA,42228429.0
228,11/01/2020,11,1,2020,0,0,Algeria,DZ,DZA,42228429.0
229,10/01/2020,10,1,2020,0,0,Algeria,DZ,DZA,42228429.0
230,09/01/2020,9,1,2020,0,0,Algeria,DZ,DZA,42228429.0
231,08/01/2020,8,1,2020,0,0,Algeria,DZ,DZA,42228429.0
232,07/01/2020,7,1,2020,0,0,Algeria,DZ,DZA,42228429.0
233,06/01/2020,6,1,2020,0,0,Algeria,DZ,DZA,42228429.0
234,05/01/2020,5,1,2020,0,0,Algeria,DZ,DZA,42228429.0
235,04/01/2020,4,1,2020,0,0,Algeria,DZ,DZA,42228429.0
236,03/01/2020,3,1,2020,0,0,Algeria,DZ,DZA,42228429.0
237,02/01/2020,2,1,2020,0,0,Algeria,DZ,DZA,42228429.0
238,01/01/2020,1,1,2020,0,0,Algeria,DZ,DZA,42228429.0
239,31/12/2019,31,12,2019,0,0,Algeria,DZ,DZA,42228429.0
240,16/04/2020,16,4,2020,14,2,Andorra,AD,AND,77006.0
241,15/04/2020,15,4,2020,13,2,Andorra,AD,AND,77006.0
242,14/04/2020,14,4,2020,8,0,Andorra,AD,AND,77006.0
243,13/04/2020,13,4,2020,16,1,Andorra,AD,AND,77006.0
244,12/04/2020,12,4,2020,21,2,Andorra,AD,AND,77006.0
245,11/04/2020,11,4,2020,18,1,Andorra,AD,AND,77006.0
246,10/04/2020,10,4,2020,19,2,Andorra,AD,AND,77006.0
247,09/04/2020,9,4,2020,19,1,Andorra,AD,AND,77006.0
248,08/04/2020,8,4,2020,19,1,Andorra,AD,AND,77006.0
249,07/04/2020,7,4,2020,25,3,Andorra,AD,AND,77006.0
250,06/04/2020,6,4,2020,35,1,Andorra,AD,AND,77006.0
251,05/04/2020,5,4,2020,27,1,Andorra,AD,AND,77006.0
252,04/04/2020,4,4,2020,11,1,Andorra,AD,AND,77006.0
253,03/04/2020,3,4,2020,38,1,Andorra,AD,AND,77006.0
254,02/04/2020,2,4,2020,14,2,Andorra,AD,AND,77006.0
255,01/04/2020,1,4,2020,6,4,Andorra,AD,AND,77006.0
256,31/03/2020,31,3,2020,36,2,Andorra,AD,AND,77006.0
257,30/03/2020,30,3,2020,26,2,Andorra,AD,AND,77006.0
258,29/03/2020,29,3,2020,41,1,Andorra,AD,AND,77006.0
259,28/03/2020,28,3,2020,43,0,Andorra,AD,AND,77006.0
260,27/03/2020,27,3,2020,36,3,Andorra,AD,AND,77006.0
261,26/03/2020,26,3,2020,24,0,Andorra,AD,AND,77006.0
262,25/03/2020,25,3,2020,31,0,Andorra,AD,AND,77006.0
263,24/03/2020,24,3,2020,20,0,Andorra,AD,AND,77006.0
264,23/03/2020,23,3,2020,25,0,Andorra,AD,AND,77006.0
265,22/03/2020,22,3,2020,13,0,Andorra,AD,AND,77006.0
266,21/03/2020,21,3,2020,0,0,Andorra,AD,AND,77006.0
267,20/03/2020,20,3,2020,22,0,Andorra,AD,AND,77006.0
268,19/03/2020,19,3,2020,39,0,Andorra,AD,AND,77006.0
269,18/03/2020,18,3,2020,0,0,Andorra,AD,AND,77006.0
270,17/03/2020,17,3,2020,9,0,Andorra,AD,AND,77006.0
271,16/03/2020,16,3,2020,3,0,Andorra,AD,AND,77006.0
272,14/03/2020,14,3,2020,1,0,Andorra,AD,AND,77006.0
273,03/03/2020,3,3,2020,1,0,Andorra,AD,AND,77006.0
274,16/04/2020,16,4,2020,0,0,Angola,AO,AGO,30809762.0
275,15/04/2020,15,4,2020,0,0,Angola,AO,AGO,30809762.0
276,14/04/2020,14,4,2020,0,0,Angola,AO,AGO,30809762.0
277,13/04/2020,13,4,2020,0,0,Angola,AO,AGO,30809762.0
278,12/04/2020,12,4,2020,0,0,Angola,AO,AGO,30809762.0
279,11/04/2020,11,4,2020,0,0,Angola,AO,AGO,30809762.0
280,10/04/2020,10,4,2020,0,0,Angola,AO,AGO,30809762.0
281,09/04/2020,9,4,2020,2,0,Angola,AO,AGO,30809762.0
282,08/04/2020,8,4,2020,1,0,Angola,AO,AGO,30809762.0
283,07/04/2020,7,4,2020,2,0,Angola,AO,AGO,30809762.0
284,06/04/2020,6,4,2020,4,0,Angola,AO,AGO,30809762.0
285,05/04/2020,5,4,2020,2,0,Angola,AO,AGO,30809762.0
286,04/04/2020,4,4,2020,0,0,Angola,AO,AGO,30809762.0
287,03/04/2020,3,4,2020,0,0,Angola,AO,AGO,30809762.0
288,02/04/2020,2,4,2020,1,0,Angola,AO,AGO,30809762.0
289,01/04/2020,1,4,2020,0,0,Angola,AO,AGO,30809762.0
290,31/03/2020,31,3,2020,0,0,Angola,AO,AGO,30809762.0
291,30/03/2020,30,3,2020,3,2,Angola,AO,AGO,30809762.0
292,29/03/2020,29,3,2020,0,0,Angola,AO,AGO,30809762.0
293,28/03/2020,28,3,2020,1,0,Angola,AO,AGO,30809762.0
294,27/03/2020,27,3,2020,1,0,Angola,AO,AGO,30809762.0
295,26/03/2020,26,3,2020,0,0,Angola,AO,AGO,30809762.0
296,25/03/2020,25,3,2020,0,0,Angola,AO,AGO,30809762.0
297,24/03/2020,24,3,2020,0,0,Angola,AO,AGO,30809762.0
298,23/03/2020,23,3,2020,0,0,Angola,AO,AGO,30809762.0
299,22/03/2020,22,3,2020,2,0,Angola,AO,AGO,30809762.0
300,16/04/2020,16,4,2020,0,0,Anguilla,AI,,
301,15/04/2020,15,4,2020,0,0,Anguilla,AI,,
302,14/04/2020,14,4,2020,0,0,Anguilla,AI,,
303,13/04/2020,13,4,2020,0,0,Anguilla,AI,,
304,12/04/2020,12,4,2020,0,0,Anguilla,AI,,
305,11/04/2020,11,4,2020,0,0,Anguilla,AI,,
306,10/04/2020,10,4,2020,0,0,Anguilla,AI,,
307,09/04/2020,9,4,2020,0,0,Anguilla,AI,,
308,08/04/2020,8,4,2020,0,0,Anguilla,AI,,
309,07/04/2020,7,4,2020,0,0,Anguilla,AI,,
310,06/04/2020,6,4,2020,0,0,Anguilla,AI,,
311,05/04/2020,5,4,2020,0,0,Anguilla,AI,,
312,04/04/2020,4,4,2020,0,0,Anguilla,AI,,
313,03/04/2020,3,4,2020,1,0,Anguilla,AI,,
314,02/04/2020,2,4,2020,0,0,Anguilla,AI,,
315,01/04/2020,1,4,2020,0,0,Anguilla,AI,,
316,31/03/2020,31,3,2020,0,0,Anguilla,AI,,
317,30/03/2020,30,3,2020,0,0,Anguilla,AI,,
318,29/03/2020,29,3,2020,0,0,Anguilla,AI,,
319,28/03/2020,28,3,2020,0,0,Anguilla,AI,,
320,27/03/2020,27,3,2020,2,0,Anguilla,AI,,
321,16/04/2020,16,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
322,15/04/2020,15,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
323,14/04/2020,14,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
324,13/04/2020,13,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
325,12/04/2020,12,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
326,11/04/2020,11,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
327,10/04/2020,10,4,2020,4,2,Antigua_and_Barbuda,AG,ATG,96286.0
328,09/04/2020,9,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
329,08/04/2020,8,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
330,07/04/2020,7,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
331,06/04/2020,6,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
332,05/04/2020,5,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
333,04/04/2020,4,4,2020,6,0,Antigua_and_Barbuda,AG,ATG,96286.0
334,03/04/2020,3,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
335,02/04/2020,2,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
336,01/04/2020,1,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
337,31/03/2020,31,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
338,30/03/2020,30,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
339,29/03/2020,29,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
340,28/03/2020,28,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
341,27/03/2020,27,3,2020,4,0,Antigua_and_Barbuda,AG,ATG,96286.0
342,26/03/2020,26,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
343,25/03/2020,25,3,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
344,24/03/2020,24,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
345,23/03/2020,23,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
346,22/03/2020,22,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
347,21/03/2020,21,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
348,15/03/2020,15,3,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286.0
349,16/04/2020,16,4,2020,0,4,Argentina,AR,ARG,44494502.0
350,15/04/2020,15,4,2020,160,7,Argentina,AR,ARG,44494502.0
351,14/04/2020,14,4,2020,69,3,Argentina,AR,ARG,44494502.0
352,13/04/2020,13,4,2020,66,6,Argentina,AR,ARG,44494502.0
353,12/04/2020,12,4,2020,162,7,Argentina,AR,ARG,44494502.0
354,11/04/2020,11,4,2020,81,3,Argentina,AR,ARG,44494502.0
355,10/04/2020,10,4,2020,99,14,Argentina,AR,ARG,44494502.0
356,09/04/2020,9,4,2020,80,5,Argentina,AR,ARG,44494502.0
357,08/04/2020,8,4,2020,87,7,Argentina,AR,ARG,44494502.0
358,07/04/2020,7,4,2020,74,7,Argentina,AR,ARG,44494502.0
359,06/04/2020,6,4,2020,103,3,Argentina,AR,ARG,44494502.0
