,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
1172,16/02/2020,16,2,2020,0,0,Belgium,BE,BEL,11422068.0
1173,15/02/2020,15,2,2020,0,0,Belgium,BE,BEL,11422068.0
1174,14/02/2020,14,2,2020,0,0,Belgium,BE,BEL,11422068.0
1175,13/02/2020,13,2,2020,0,0,Belgium,BE,BEL,11422068.0
1176,12/02/2020,12,2,2020,0,0,Belgium,BE,BEL,11422068.0
1177,11/02/2020,11,2,2020,0,0,Belgium,BE,BEL,11422068.0
1178,10/02/2020,10,2,2020,0,0,Belgium,BE,BEL,11422068.0
1179,09/02/2020,9,2,2020,0,0,Belgium,BE,BEL,11422068.0
1180,08/02/2020,8,2,2020,0,0,Belgium,BE,BEL,11422068.0
1181,07/02/2020,7,2,2020,0,0,Belgium,BE,BEL,11422068.0
1182,06/02/2020,6,2,2020,0,0,Belgium,BE,BEL,11422068.0
1183,05/02/2020,5,2,2020,0,0,Belgium,BE,BEL,11422068.0
1184,04/02/2020,4,2,2020,1,0,Belgium,BE,BEL,11422068.0
1185,03/02/2020,3,2,2020,0,0,Belgium,BE,BEL,11422068.0
1186,02/02/2020,2,2,2020,0,0,Belgium,BE,BEL,11422068.0
1187,01/02/2020,1,2,2020,0,0,Belgium,BE,BEL,11422068.0
1188,31/01/2020,31,1,2020,0,0,Belgium,BE,BEL,11422068.0
1189,30/01/2020,30,1,2020,0,0,Belgium,BE,BEL,11422068.0
1190,29/01/2020,29,1,2020,0,0,Belgium,BE,BEL,11422068.0
1191,28/01/2020,28,1,2020,0,0,Belgium,BE,BEL,11422068.0
1192,27/01/2020,27,1,2020,0,0,Belgium,BE,BEL,11422068.0
1193,26/01/2020,26,1,2020,0,0,Belgium,BE,BEL,11422068.0
1194,25/01/2020,25,1,2020,0,0,Belgium,BE,BEL,11422068.0
1195,24/01/2020,24,1,2020,0,0,Belgium,BE,BEL,11422068.0
1196,23/01/2020,23,1,2020,0,0,Belgium,BE,BEL,11422068.0
1197,22/01/2020,22,1,2020,0,0,Belgium,BE,BEL,11422068.0
1198,21/01/2020,21,1,2020,0,0,Belgium,BE,BEL,11422068.0
1199,20/01/2020,20,1,2020,0,0,Belgium,BE,BEL,11422068.0
1200,19/01/2020,19,1,2020,0,0,Belgium,BE,BEL,11422068.0
1201,18/01/2020,18,1,2020,0,0,Belgium,BE,BEL,11422068.0
1202,17/01/2020,17,1,2020,0,0,Belgium,BE,BEL,11422068.0
1203,16/01/2020,16,1,2020,0,0,Belgium,BE,BEL,11422068.0
1204,15/01/2020,15,1,2020,0,0,Belgium,BE,BEL,11422068.0
1205,14/01/2020,14,1,2020,0,0,Belgium,BE,BEL,11422068.0
1206,13/01/2020,13,1,2020,0,0,Belgium,BE,BEL,11422068.0
1207,12/01/2020,12,1,2020,0,0,Belgium,BE,BEL,11422068.0
1208,11/01/2020,11,1,2020,0,0,Belgium,BE,BEL,11422068.0
1209,10/01/2020,10,1,2020,0,0,Belgium,BE,BEL,11422068.0
1210,09/01/2020,9,1,2020,0,0,Belgium,BE,BEL,11422068.0
1211,08/01/2020,8,1,2020,0,0,Belgium,BE,BEL,11422068.0
1212,07/01/2020,7,1,2020,0,0,Belgium,BE,BEL,11422068.0
1213,06/01/2020,6,1,2020,0,0,Belgium,BE,BEL,11422068.0
1214,05/01/2020,5,1,2020,0,0,Belgium,BE,BEL,11422068.0
1215,04/01/2020,4,1,2020,0,0,Belgium,BE,BEL,11422068.0
1216,03/01/2020,3,1,2020,0,0,Belgium,BE,BEL,11422068.0
1217,02/01/2020,2,1,2020,0,0,Belgium,BE,BEL,11422068.0
1218,01/01/2020,1,1,2020,0,0,Belgium,BE,BEL,11422068.0
1219,31/12/2019,31,12,2019,0,0,Belgium,BE,BEL,11422068.0
1220,15/04/2020,15,4,2020,0,0,Belize,BZ,BLZ,383071.0
1221,14/04/2020,14,4,2020,4,0,Belize,BZ,BLZ,383071.0
1222,13/04/2020,13,4,2020,1,0,Belize,BZ,BLZ,383071.0
1223,12/04/2020,12,4,2020,3,0,Belize,BZ,BLZ,383071.0
1224,11/04/2020,11,4,2020,1,1,Belize,BZ,BLZ,383071.0
1225,10/04/2020,10,4,2020,1,0,Belize,BZ,BLZ,383071.0
1226,09/04/2020,9,4,2020,1,0,Belize,BZ,BLZ,383071.0
1227,08/04/2020,8,4,2020,0,0,Belize,BZ,BLZ,383071.0
1228,07/04/2020,7,4,2020,2,0,Belize,BZ,BLZ,383071.0
1229,06/04/2020,6,4,2020,1,1,Belize,BZ,BLZ,383071.0
1230,05/04/2020,5,4,2020,0,0,Belize,BZ,BLZ,383071.0
1231,04/04/2020,4,4,2020,1,0,Belize,BZ,BLZ,383071.0
1232,03/04/2020,3,4,2020,0,0,Belize,BZ,BLZ,383071.0
1233,02/04/2020,2,4,2020,0,0,Belize,BZ,BLZ,383071.0
1234,01/04/2020,1,4,2020,0,0,Belize,BZ,BLZ,383071.0
1235,31/03/2020,31,3,2020,1,0,Belize,BZ,BLZ,383071.0
1236,30/03/2020,30,3,2020,0,0,Belize,BZ,BLZ,383071.0
1237,29/03/2020,29,3,2020,0,0,Belize,BZ,BLZ,383071.0
1238,28/03/2020,28,3,2020,0,0,Belize,BZ,BLZ,383071.0
1239,27/03/2020,27,3,2020,0,0,Belize,BZ,BLZ,383071.0
1240,26/03/2020,26,3,2020,1,0,Belize,BZ,BLZ,383071.0
1241,25/03/2020,25,3,2020,0,0,Belize,BZ,BLZ,383071.0
1242,24/03/2020,24,3,2020,1,0,Belize,BZ,BLZ,383071.0
1243,15/04/2020,15,4,2020,0,0,Benin,BJ,BEN,11485048.0
1244,14/04/2020,14,4,2020,0,0,Benin,BJ,BEN,11485048.0
1245,13/04/2020,13,4,2020,0,0,Benin,BJ,BEN,11485048.0
1246,12/04/2020,12,4,2020,0,0,Benin,BJ,BEN,11485048.0
1247,11/04/2020,11,4,2020,5,0,Benin,BJ,BEN,11485048.0
1248,10/04/2020,10,4,2020,4,0,Benin,BJ,BEN,11485048.0
1249,09/04/2020,9,4,2020,0,0,Benin,BJ,BEN,11485048.0
1250,08/04/2020,8,4,2020,0,0,Benin,BJ,BEN,11485048.0
1251,07/04/2020,7,4,2020,4,1,Benin,BJ,BEN,11485048.0
1252,06/04/2020,6,4,2020,6,0,Benin,BJ,BEN,11485048.0
1253,05/04/2020,5,4,2020,0,0,Benin,BJ,BEN,11485048.0
1254,04/04/2020,4,4,2020,3,0,Benin,BJ,BEN,11485048.0
1255,03/04/2020,3,4,2020,0,0,Benin,BJ,BEN,11485048.0
1256,02/04/2020,2,4,2020,5,0,Benin,BJ,BEN,11485048.0
1257,01/04/2020,1,4,2020,2,0,Benin,BJ,BEN,11485048.0
1258,31/03/2020,31,3,2020,0,0,Benin,BJ,BEN,11485048.0
1259,30/03/2020,30,3,2020,0,0,Benin,BJ,BEN,11485048.0
1260,29/03/2020,29,3,2020,0,0,Benin,BJ,BEN,11485048.0
1261,28/03/2020,28,3,2020,0,0,Benin,BJ,BEN,11485048.0
1262,27/03/2020,27,3,2020,1,0,Benin,BJ,BEN,11485048.0
1263,26/03/2020,26,3,2020,0,0,Benin,BJ,BEN,11485048.0
1264,25/03/2020,25,3,2020,0,0,Benin,BJ,BEN,11485048.0
1265,24/03/2020,24,3,2020,3,0,Benin,BJ,BEN,11485048.0
1266,23/03/2020,23,3,2020,0,0,Benin,BJ,BEN,11485048.0
1267,22/03/2020,22,3,2020,0,0,Benin,BJ,BEN,11485048.0
1268,21/03/2020,21,3,2020,0,0,Benin,BJ,BEN,11485048.0
1269,20/03/2020,20,3,2020,1,0,Benin,BJ,BEN,11485048.0
1270,19/03/2020,19,3,2020,0,0,Benin,BJ,BEN,11485048.0
1271,18/03/2020,18,3,2020,0,0,Benin,BJ,BEN,11485048.0
1272,17/03/2020,17,3,2020,1,0,Benin,BJ,BEN,11485048.0
1273,15/04/2020,15,4,2020,0,1,Bermuda,BM,BMU,63968.0
1274,14/04/2020,14,4,2020,0,0,Bermuda,BM,BMU,63968.0
1275,13/04/2020,13,4,2020,7,0,Bermuda,BM,BMU,63968.0
1276,12/04/2020,12,4,2020,2,0,Bermuda,BM,BMU,63968.0
1277,11/04/2020,11,4,2020,0,0,Bermuda,BM,BMU,63968.0
1278,10/04/2020,10,4,2020,9,1,Bermuda,BM,BMU,63968.0
1279,09/04/2020,9,4,2020,0,1,Bermuda,BM,BMU,63968.0
1280,08/04/2020,8,4,2020,0,0,Bermuda,BM,BMU,63968.0
1281,07/04/2020,7,4,2020,2,2,Bermuda,BM,BMU,63968.0
1282,06/04/2020,6,4,2020,0,0,Bermuda,BM,BMU,63968.0
1283,05/04/2020,5,4,2020,2,0,Bermuda,BM,BMU,63968.0
1284,04/04/2020,4,4,2020,0,0,Bermuda,BM,BMU,63968.0
1285,03/04/2020,3,4,2020,3,0,Bermuda,BM,BMU,63968.0
1286,02/04/2020,2,4,2020,0,0,Bermuda,BM,BMU,63968.0
1287,01/04/2020,1,4,2020,5,0,Bermuda,BM,BMU,63968.0
1288,31/03/2020,31,3,2020,5,0,Bermuda,BM,BMU,63968.0
1289,30/03/2020,30,3,2020,0,0,Bermuda,BM,BMU,63968.0
1290,29/03/2020,29,3,2020,5,0,Bermuda,BM,BMU,63968.0
1291,28/03/2020,28,3,2020,2,0,Bermuda,BM,BMU,63968.0
1292,27/03/2020,27,3,2020,9,0,Bermuda,BM,BMU,63968.0
1293,26/03/2020,26,3,2020,0,0,Bermuda,BM,BMU,63968.0
1294,25/03/2020,25,3,2020,0,0,Bermuda,BM,BMU,63968.0
1295,24/03/2020,24,3,2020,0,0,Bermuda,BM,BMU,63968.0
1296,23/03/2020,23,3,2020,4,0,Bermuda,BM,BMU,63968.0
1297,22/03/2020,22,3,2020,0,0,Bermuda,BM,BMU,63968.0
1298,21/03/2020,21,3,2020,0,0,Bermuda,BM,BMU,63968.0
1299,20/03/2020,20,3,2020,2,0,Bermuda,BM,BMU,63968.0
1300,15/04/2020,15,4,2020,0,0,Bhutan,BT,BTN,754394.0
1301,14/04/2020,14,4,2020,0,0,Bhutan,BT,BTN,754394.0
1302,13/04/2020,13,4,2020,0,0,Bhutan,BT,BTN,754394.0
1303,12/04/2020,12,4,2020,0,0,Bhutan,BT,BTN,754394.0
1304,11/04/2020,11,4,2020,0,0,Bhutan,BT,BTN,754394.0
1305,10/04/2020,10,4,2020,0,0,Bhutan,BT,BTN,754394.0
1306,09/04/2020,9,4,2020,0,0,Bhutan,BT,BTN,754394.0
1307,08/04/2020,8,4,2020,0,0,Bhutan,BT,BTN,754394.0
1308,07/04/2020,7,4,2020,0,0,Bhutan,BT,BTN,754394.0
1309,06/04/2020,6,4,2020,0,0,Bhutan,BT,BTN,754394.0
1310,05/04/2020,5,4,2020,0,0,Bhutan,BT,BTN,754394.0
1311,04/04/2020,4,4,2020,0,0,Bhutan,BT,BTN,754394.0
1312,03/04/2020,3,4,2020,0,0,Bhutan,BT,BTN,754394.0
1313,02/04/2020,2,4,2020,1,0,Bhutan,BT,BTN,754394.0
1314,01/04/2020,1,4,2020,0,0,Bhutan,BT,BTN,754394.0
1315,31/03/2020,31,3,2020,0,0,Bhutan,BT,BTN,754394.0
1316,30/03/2020,30,3,2020,0,0,Bhutan,BT,BTN,754394.0
1317,29/03/2020,29,3,2020,1,0,Bhutan,BT,BTN,754394.0
1318,28/03/2020,28,3,2020,0,0,Bhutan,BT,BTN,754394.0
1319,27/03/2020,27,3,2020,0,0,Bhutan,BT,BTN,754394.0
1320,26/03/2020,26,3,2020,1,0,Bhutan,BT,BTN,754394.0
1321,25/03/2020,25,3,2020,0,0,Bhutan,BT,BTN,754394.0
1322,24/03/2020,24,3,2020,0,0,Bhutan,BT,BTN,754394.0
1323,23/03/2020,23,3,2020,0,0,Bhutan,BT,BTN,754394.0
1324,22/03/2020,22,3,2020,0,0,Bhutan,BT,BTN,754394.0
1325,21/03/2020,21,3,2020,1,0,Bhutan,BT,BTN,754394.0
1326,20/03/2020,20,3,2020,0,0,Bhutan,BT,BTN,754394.0
1327,19/03/2020,19,3,2020,0,0,Bhutan,BT,BTN,754394.0
1328,18/03/2020,18,3,2020,0,0,Bhutan,BT,BTN,754394.0
1329,17/03/2020,17,3,2020,0,0,Bhutan,BT,BTN,754394.0
1330,15/03/2020,15,3,2020,0,0,Bhutan,BT,BTN,754394.0
1331,13/03/2020,13,3,2020,0,0,Bhutan,BT,BTN,754394.0
1332,06/03/2020,6,3,2020,1,0,Bhutan,BT,BTN,754394.0
1333,15/04/2020,15,4,2020,43,0,Bolivia,BO,BOL,11353142.0
1334,14/04/2020,14,4,2020,24,1,Bolivia,BO,BOL,11353142.0
1335,13/04/2020,13,4,2020,30,3,Bolivia,BO,BOL,11353142.0
1336,12/04/2020,12,4,2020,24,4,Bolivia,BO,BOL,11353142.0
1337,11/04/2020,11,4,2020,8,1,Bolivia,BO,BOL,11353142.0
1338,10/04/2020,10,4,2020,4,1,Bolivia,BO,BOL,11353142.0
1339,09/04/2020,9,4,2020,54,3,Bolivia,BO,BOL,11353142.0
1340,08/04/2020,8,4,2020,16,1,Bolivia,BO,BOL,11353142.0
1341,07/04/2020,7,4,2020,11,3,Bolivia,BO,BOL,11353142.0
1342,06/04/2020,6,4,2020,26,1,Bolivia,BO,BOL,11353142.0
1343,05/04/2020,5,4,2020,18,0,Bolivia,BO,BOL,11353142.0
1344,04/04/2020,4,4,2020,7,1,Bolivia,BO,BOL,11353142.0
1345,03/04/2020,3,4,2020,9,1,Bolivia,BO,BOL,11353142.0
1346,02/04/2020,2,4,2020,8,1,Bolivia,BO,BOL,11353142.0
1347,01/04/2020,1,4,2020,8,1,Bolivia,BO,BOL,11353142.0
1348,31/03/2020,31,3,2020,11,3,Bolivia,BO,BOL,11353142.0
1349,30/03/2020,30,3,2020,15,3,Bolivia,BO,BOL,11353142.0
1350,29/03/2020,29,3,2020,7,0,Bolivia,BO,BOL,11353142.0
1351,28/03/2020,28,3,2020,13,0,Bolivia,BO,BOL,11353142.0
1352,27/03/2020,27,3,2020,22,0,Bolivia,BO,BOL,11353142.0
1353,26/03/2020,26,3,2020,7,0,Bolivia,BO,BOL,11353142.0
1354,25/03/2020,25,3,2020,4,0,Bolivia,BO,BOL,11353142.0
1355,24/03/2020,24,3,2020,1,0,Bolivia,BO,BOL,11353142.0
1356,23/03/2020,23,3,2020,7,0,Bolivia,BO,BOL,11353142.0
1357,22/03/2020,22,3,2020,1,0,Bolivia,BO,BOL,11353142.0
1358,21/03/2020,21,3,2020,4,0,Bolivia,BO,BOL,11353142.0
1359,20/03/2020,20,3,2020,3,0,Bolivia,BO,BOL,11353142.0
1360,19/03/2020,19,3,2020,0,0,Bolivia,BO,BOL,11353142.0
1361,18/03/2020,18,3,2020,1,0,Bolivia,BO,BOL,11353142.0
1362,17/03/2020,17,3,2020,1,0,Bolivia,BO,BOL,11353142.0
1363,15/03/2020,15,3,2020,0,0,Bolivia,BO,BOL,11353142.0
1364,14/03/2020,14,3,2020,7,0,Bolivia,BO,BOL,11353142.0
1365,13/03/2020,13,3,2020,1,0,Bolivia,BO,BOL,11353142.0
1366,12/03/2020,12,3,2020,2,0,Bolivia,BO,BOL,11353142.0
1367,15/04/2020,15,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BQ,,
1368,14/04/2020,14,4,2020,1,0,"Bonaire, Saint Eustatius and Saba",BQ,,
1369,13/04/2020,13,4,2020,1,0,"Bonaire, Saint Eustatius and Saba",BQ,,
1370,12/04/2020,12,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BQ,,
1371,11/04/2020,11,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BQ,,
1372,10/04/2020,10,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BQ,,
1373,09/04/2020,9,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BQ,,
1374,08/04/2020,8,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BQ,,
1375,07/04/2020,7,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BQ,,
1376,06/04/2020,6,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BQ,,
1377,05/04/2020,5,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BQ,,
1378,04/04/2020,4,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BQ,,
1379,03/04/2020,3,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BQ,,
1380,02/04/2020,2,4,2020,2,0,"Bonaire, Saint Eustatius and Saba",BQ,,
1381,15/04/2020,15,4,2020,45,1,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1382,14/04/2020,14,4,2020,21,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1383,13/04/2020,13,4,2020,59,1,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1384,12/04/2020,12,4,2020,47,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1385,11/04/2020,11,4,2020,26,1,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1386,10/04/2020,10,4,2020,59,1,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1387,09/04/2020,9,4,2020,35,3,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1388,08/04/2020,8,4,2020,86,4,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1389,07/04/2020,7,4,2020,32,4,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1390,06/04/2020,6,4,2020,31,3,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1391,05/04/2020,5,4,2020,46,3,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1392,04/04/2020,4,4,2020,54,1,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1393,03/04/2020,3,4,2020,68,4,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1394,02/04/2020,2,4,2020,51,1,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1395,01/04/2020,1,4,2020,60,4,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1396,31/03/2020,31,3,2020,30,2,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1397,30/03/2020,30,3,2020,66,1,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1398,29/03/2020,29,3,2020,28,2,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1399,28/03/2020,28,3,2020,48,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1400,27/03/2020,27,3,2020,0,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1401,26/03/2020,26,3,2020,19,1,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1402,25/03/2020,25,3,2020,33,1,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1403,24/03/2020,24,3,2020,4,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1404,23/03/2020,23,3,2020,33,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1405,22/03/2020,22,3,2020,48,1,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1406,21/03/2020,21,3,2020,0,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1407,20/03/2020,20,3,2020,8,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1408,19/03/2020,19,3,2020,15,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1409,18/03/2020,18,3,2020,0,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1410,17/03/2020,17,3,2020,3,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1411,16/03/2020,16,3,2020,15,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1412,13/03/2020,13,3,2020,0,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1413,12/03/2020,12,3,2020,1,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1414,06/03/2020,6,3,2020,2,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0
1415,15/04/2020,15,4,2020,0,0,Botswana,BW,BWA,2254126.0
1416,14/04/2020,14,4,2020,0,0,Botswana,BW,BWA,2254126.0
1417,13/04/2020,13,4,2020,0,0,Botswana,BW,BWA,2254126.0
1418,12/04/2020,12,4,2020,0,0,Botswana,BW,BWA,2254126.0
1419,11/04/2020,11,4,2020,0,0,Botswana,BW,BWA,2254126.0
1420,10/04/2020,10,4,2020,6,0,Botswana,BW,BWA,2254126.0
1421,09/04/2020,9,4,2020,1,0,Botswana,BW,BWA,2254126.0
1422,08/04/2020,8,4,2020,0,0,Botswana,BW,BWA,2254126.0
1423,07/04/2020,7,4,2020,0,0,Botswana,BW,BWA,2254126.0
1424,06/04/2020,6,4,2020,2,0,Botswana,BW,BWA,2254126.0
1425,05/04/2020,5,4,2020,0,0,Botswana,BW,BWA,2254126.0
1426,04/04/2020,4,4,2020,0,0,Botswana,BW,BWA,2254126.0
1427,03/04/2020,3,4,2020,0,0,Botswana,BW,BWA,2254126.0
1428,02/04/2020,2,4,2020,1,1,Botswana,BW,BWA,2254126.0
1429,01/04/2020,1,4,2020,3,0,Botswana,BW,BWA,2254126.0
1430,15/04/2020,15,4,2020,1832,204,Brazil,BR,BRA,209469333.0
1431,14/04/2020,14,4,2020,1261,105,Brazil,BR,BRA,209469333.0
1432,13/04/2020,13,4,2020,1442,99,Brazil,BR,BRA,209469333.0
1433,12/04/2020,12,4,2020,1089,68,Brazil,BR,BRA,209469333.0
1434,11/04/2020,11,4,2020,1781,115,Brazil,BR,BRA,209469333.0
1435,10/04/2020,10,4,2020,1930,141,Brazil,BR,BRA,209469333.0
1436,09/04/2020,9,4,2020,2210,133,Brazil,BR,BRA,209469333.0
1437,08/04/2020,8,4,2020,1661,114,Brazil,BR,BRA,209469333.0
1438,07/04/2020,7,4,2020,926,67,Brazil,BR,BRA,209469333.0
1439,06/04/2020,6,4,2020,852,54,Brazil,BR,BRA,209469333.0
1440,05/04/2020,5,4,2020,1222,73,Brazil,BR,BRA,209469333.0
1441,04/04/2020,4,4,2020,1146,60,Brazil,BR,BRA,209469333.0
1442,03/04/2020,3,4,2020,1074,58,Brazil,BR,BRA,209469333.0
1443,02/04/2020,2,4,2020,1119,40,Brazil,BR,BRA,209469333.0
1444,01/04/2020,1,4,2020,1138,42,Brazil,BR,BRA,209469333.0
1445,31/03/2020,31,3,2020,323,23,Brazil,BR,BRA,209469333.0
1446,30/03/2020,30,3,2020,352,22,Brazil,BR,BRA,209469333.0
1447,29/03/2020,29,3,2020,487,22,Brazil,BR,BRA,209469333.0
1448,28/03/2020,28,3,2020,502,15,Brazil,BR,BRA,209469333.0
1449,27/03/2020,27,3,2020,482,20,Brazil,BR,BRA,209469333.0
1450,26/03/2020,26,3,2020,232,11,Brazil,BR,BRA,209469333.0
1451,25/03/2020,25,3,2020,310,12,Brazil,BR,BRA,209469333.0
1452,24/03/2020,24,3,2020,345,9,Brazil,BR,BRA,209469333.0
1453,23/03/2020,23,3,2020,418,7,Brazil,BR,BRA,209469333.0
1454,22/03/2020,22,3,2020,224,7,Brazil,BR,BRA,209469333.0
1455,21/03/2020,21,3,2020,283,5,Brazil,BR,BRA,209469333.0
1456,20/03/2020,20,3,2020,193,2,Brazil,BR,BRA,209469333.0
1457,19/03/2020,19,3,2020,137,3,Brazil,BR,BRA,209469333.0
1458,18/03/2020,18,3,2020,57,1,Brazil,BR,BRA,209469333.0
1459,17/03/2020,17,3,2020,34,0,Brazil,BR,BRA,209469333.0
1460,16/03/2020,16,3,2020,79,0,Brazil,BR,BRA,209469333.0
1461,15/03/2020,15,3,2020,23,0,Brazil,BR,BRA,209469333.0
1462,14/03/2020,14,3,2020,21,0,Brazil,BR,BRA,209469333.0
1463,13/03/2020,13,3,2020,25,0,Brazil,BR,BRA,209469333.0
1464,12/03/2020,12,3,2020,18,0,Brazil,BR,BRA,209469333.0
1465,11/03/2020,11,3,2020,9,0,Brazil,BR,BRA,209469333.0
1466,09/03/2020,9,3,2020,12,0,Brazil,BR,BRA,209469333.0
1467,08/03/2020,8,3,2020,0,0,Brazil,BR,BRA,209469333.0
1468,07/03/2020,7,3,2020,5,0,Brazil,BR,BRA,209469333.0
1469,06/03/2020,6,3,2020,5,0,Brazil,BR,BRA,209469333.0
1470,05/03/2020,5,3,2020,1,0,Brazil,BR,BRA,209469333.0
1471,02/03/2020,2,3,2020,0,0,Brazil,BR,BRA,209469333.0
1472,01/03/2020,1,3,2020,1,0,Brazil,BR,BRA,209469333.0
1473,29/02/2020,29,2,2020,0,0,Brazil,BR,BRA,209469333.0
1474,28/02/2020,28,2,2020,0,0,Brazil,BR,BRA,209469333.0
1475,27/02/2020,27,2,2020,0,0,Brazil,BR,BRA,209469333.0
1476,26/02/2020,26,2,2020,1,0,Brazil,BR,BRA,209469333.0
1477,25/02/2020,25,2,2020,0,0,Brazil,BR,BRA,209469333.0
1478,24/02/2020,24,2,2020,0,0,Brazil,BR,BRA,209469333.0
1479,23/02/2020,23,2,2020,0,0,Brazil,BR,BRA,209469333.0
1480,22/02/2020,22,2,2020,0,0,Brazil,BR,BRA,209469333.0
1481,21/02/2020,21,2,2020,0,0,Brazil,BR,BRA,209469333.0
1482,20/02/2020,20,2,2020,0,0,Brazil,BR,BRA,209469333.0
1483,19/02/2020,19,2,2020,0,0,Brazil,BR,BRA,209469333.0
1484,18/02/2020,18,2,2020,0,0,Brazil,BR,BRA,209469333.0
1485,17/02/2020,17,2,2020,0,0,Brazil,BR,BRA,209469333.0
1486,16/02/2020,16,2,2020,0,0,Brazil,BR,BRA,209469333.0
1487,15/02/2020,15,2,2020,0,0,Brazil,BR,BRA,209469333.0
1488,14/02/2020,14,2,2020,0,0,Brazil,BR,BRA,209469333.0
1489,13/02/2020,13,2,2020,0,0,Brazil,BR,BRA,209469333.0
1490,12/02/2020,12,2,2020,0,0,Brazil,BR,BRA,209469333.0
1491,11/02/2020,11,2,2020,0,0,Brazil,BR,BRA,209469333.0
1492,10/02/2020,10,2,2020,0,0,Brazil,BR,BRA,209469333.0
1493,09/02/2020,9,2,2020,0,0,Brazil,BR,BRA,209469333.0
1494,08/02/2020,8,2,2020,0,0,Brazil,BR,BRA,209469333.0
1495,07/02/2020,7,2,2020,0,0,Brazil,BR,BRA,209469333.0
1496,06/02/2020,6,2,2020,0,0,Brazil,BR,BRA,209469333.0
1497,05/02/2020,5,2,2020,0,0,Brazil,BR,BRA,209469333.0
1498,04/02/2020,4,2,2020,0,0,Brazil,BR,BRA,209469333.0
1499,03/02/2020,3,2,2020,0,0,Brazil,BR,BRA,209469333.0
1500,02/02/2020,2,2,2020,0,0,Brazil,BR,BRA,209469333.0
1501,01/02/2020,1,2,2020,0,0,Brazil,BR,BRA,209469333.0
1502,31/01/2020,31,1,2020,0,0,Brazil,BR,BRA,209469333.0
1503,30/01/2020,30,1,2020,0,0,Brazil,BR,BRA,209469333.0
1504,29/01/2020,29,1,2020,0,0,Brazil,BR,BRA,209469333.0
1505,28/01/2020,28,1,2020,0,0,Brazil,BR,BRA,209469333.0
1506,27/01/2020,27,1,2020,0,0,Brazil,BR,BRA,209469333.0
1507,26/01/2020,26,1,2020,0,0,Brazil,BR,BRA,209469333.0
1508,25/01/2020,25,1,2020,0,0,Brazil,BR,BRA,209469333.0
1509,24/01/2020,24,1,2020,0,0,Brazil,BR,BRA,209469333.0
1510,23/01/2020,23,1,2020,0,0,Brazil,BR,BRA,209469333.0
1511,22/01/2020,22,1,2020,0,0,Brazil,BR,BRA,209469333.0
1512,21/01/2020,21,1,2020,0,0,Brazil,BR,BRA,209469333.0
1513,20/01/2020,20,1,2020,0,0,Brazil,BR,BRA,209469333.0
1514,19/01/2020,19,1,2020,0,0,Brazil,BR,BRA,209469333.0
1515,18/01/2020,18,1,2020,0,0,Brazil,BR,BRA,209469333.0
